period,u_type,u_name,v_type,v_name,mean_null_edge_betweenness,mean_null_edge_betweenness_weighted,mean_null_pair_count,obs_edge_betweenness,obs_edge_betweenness_weighted,obs_pair_count,sd_null_edge_betweenness,sd_null_edge_betweenness_weighted,sd_null_pair_count,z_edge_betweenness,z_edge_betweenness_weighted,z_pair_count
-2000,Measure,Transition Matrix / Probability Measures,DataType,Administrative/Registry Data,0.03451153823270342,0.03222731722090362,1.0625,0.02180555555555555,0.0,1.0,0.016792344402492384,0.019149515512006006,0.24301258837812542,-0.7566532922741865,-1.6829312052672214,-0.25718832270018277
-2000,Measure,Transition Matrix / Probability Measures,DataType,Panel/Longitudinal Surveys,0.03494550274148136,0.03726079366702999,1.1554054054054055,0.026944444444444448,0.008333333333333333,1.0,0.01873314298026268,0.02610426101723282,0.399197116635086,-0.4271070959884767,-1.1081508997554113,-0.3892949095307836
-2000,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,0.03477900611562539,0.03433700031397024,1.0853658536585367,0.03319444444444444,0.008333333333333333,2.0,0.015040153730457315,0.019353840759473266,0.28114490408192994,-0.10535541721040431,-1.3435920706286013,3.2532481758051888
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Administrative/Registry Data,0.03256496009397275,0.033825954026662004,1.0909090909090908,0.04611111111111111,0.125,4.0,0.01363816485647972,0.021940325617649702,0.34815531191139565,0.9932532096282995,4.155546620511131,8.355727485873498
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Archival/Historical Data,0.03205308826747198,0.03515860423419402,1.1111111111111112,0.1125,0.1125,1.0,0.013281530278546663,0.022292268089599852,0.3582254996607567,6.057051412401776,3.469426953549358,-0.31017085946236256
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,0.03631236820541687,0.03445148158360722,1.0625,0.08194444444444444,0.07569444444444445,2.0,0.01728962359965325,0.019407020623109686,0.2433321316961438,2.639275284161926,2.125156852346801,3.852758751855611
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,No dataset,0.03343566119690398,0.0347217916481507,1.0909090909090908,0.17791666666666667,0.3034722222222222,3.0,0.020305042931790248,0.026632907701661546,0.2896827297511605,7.115523269520324,10.090915854347552,6.590282101838904
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,0.036468171255817444,0.037246232917981445,1.1343283582089552,0.07263888888888889,0.0,1.0,0.016965212666179574,0.024443279496384366,0.3435784233206534,2.132052120111548,-1.523782147297006,-0.39096855067522607
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Decomposition / Structural Approaches,0.040970517215879146,0.04483703492339292,1.1650485436893203,0.09777777777777776,0.02222222222222222,2.0,0.02068270975091991,0.029961523495331526,0.39845504036093554,2.746606283510408,-0.7547951526795507,2.095472190675137
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,0.04378909002080898,0.0454064579525703,1.0888888888888888,0.04930555555555557,0.14166666666666666,5.0,0.02338033048546867,0.0355409949086272,0.28617761611461456,0.2359447202072347,2.708427520433037,13.66672615493696
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Transition Matrix / Probability Measures,0.040555227135839964,0.04291817255523596,1.1415094339622642,0.04652777777777778,0.11666666666666667,3.0,0.017856125940308602,0.02581586356222099,0.4009198766950828,0.33448188380298766,2.8567122666140237,4.6355660421675715
-2000,RqType,Theoretical and Structural Models,Measure,Others_Measure,0.03995486975362911,0.039983860462959674,1.1274509803921569,0.018333333333333333,0.0,1.0,0.017395320030990837,0.019645046592113226,0.3351242898575014,-1.2429513444866591,-2.035315125137537,-0.3803095873663781
2001-2005,DataType,National Survey Data,Measure,Multigenerational Measures,0.035597529066028956,0.034497088553215184,1.0491803278688525,0.0318082788671024,0.006535947712418301,1.0,0.017529719114357325,0.021740090623833145,0.21803894974650143,-0.21616148976528984,-1.2861556708574042,-0.22555753422051897
2001-2005,DataType,No dataset,Measure,Others_Measure,0.03731737008429935,0.0421455750274667,1.22,0.03649237472766884,0.10457516339869281,2.0,0.024946353277174784,0.034927083315881714,0.46467017049401693,-0.03307077982357255,1.7874263306389149,1.6786100109906739
2001-2005,DataType,No dataset,Measure,Regression‐based Measures,0.037574432882615784,0.033141528414385515,1.0769230769230769,0.04586056644880175,0.05228758169934641,2.0,0.01800615034698392,0.021860307480965853,0.2685430777647873,0.460183515438319,0.8758364127143083,3.4373513953892783
2001-2005,DataType,No dataset,Measure,Transition Matrix / Probability Measures,0.037258607392143636,0.03405792482107066,1.069767441860465,0.046405228758169936,0.013071895424836602,1.0,0.020796608895724298,0.030085841457721658,0.2577696311132336,0.4398131162579496,-0.6975383894688411,-0.2706581126688948
2001-2005,DataType,No dataset,RqType,Empirical Estimates and Determinants,0.03479265489335329,0.033536697760017525,1.1458333333333333,0.060893246187363845,0.06535947712418301,2.0,0.021470118156368043,0.019049955096626055,0.40985662876224277,1.2156705940749146,1.670491043299185,2.084062100559968
2001-2005,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,0.03362477781597868,0.03457433973928421,1.1181818181818182,0.05533769063180828,0.2178649237472767,3.0,0.022651814935628248,0.02755682216221306,0.35145355264442657,0.9585506890963565,6.651368685730655,5.354386568748273
2001-2005,DataType,No dataset,RqType,Measurement and Methodological Advances,0.031825236307952365,0.03274981445189793,1.1261261261261262,0.03169934640522875,0.02832244008714597,1.0,0.016012733042237864,0.02285122835926796,0.3597250747475485,-0.007861862331155269,-0.1937477624898145,-0.3506181108298893
2001-2005,DataType,No dataset,RqType,Theoretical and Structural Models,0.03186902741976617,0.03341130129935478,1.1181818181818182,0.08692810457516341,0.10457516339869281,1.0,0.023106638106447978,0.02926426661229419,0.3243007490172936,2.382825095617559,2.4317664625650117,-0.3644204293080927
2001-2005,DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,0.03771562348663892,0.03829212125079564,1.1304347826086956,0.03398692810457517,0.026143790849673203,1.0,0.020644762158231134,0.02866143809528413,0.3405026123034995,-0.1806121743367777,-0.42385627548539817,-0.38306543884143657
2001-2005,DataType,Panel/Longitudinal Surveys,Measure,Non‐parametric Approaches,0.034392511010612796,0.03598738641548611,1.1666666666666667,0.04466230936819172,0.05555555555555556,1.0,0.01524017909287615,0.02093502780596774,0.3766217885773547,0.6738633643996627,0.93470948887354,-0.442530601578392
2001-2005,DataType,Panel/Longitudinal Surveys,Measure,Transition Matrix / Probability Measures,0.03882063787260727,0.03820691710435053,1.0727272727272728,0.020588235294117647,0.042483660130718956,2.0,0.021503357435242128,0.023694116859933556,0.3251521270481031,-0.8478863188409966,0.18049809797301813,2.851811967804062
2001-2005,DataType,Panel/Longitudinal Surveys,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",0.02986075040925587,0.029107327453208324,1.1326530612244898,0.059912854030501096,0.10457516339869281,1.0,0.015228631800384456,0.02162066840059114,0.3409433578146889,1.9733948535341528,3.490541298132166,-0.3890765377414686
2001-2005,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,0.0295480719801228,0.030030191471124738,1.1368421052631579,0.03888888888888888,0.0196078431372549,4.0,0.01666715911254381,0.020472583834081657,0.37503266001860036,0.5604324555668353,-0.5090880769294627,7.634422811588833
2001-2005,DataType,Panel/Longitudinal Surveys,RqType,Measurement and Methodological Advances,0.03180628859161968,0.031901976705907026,1.1067961165048543,0.044444444444444446,0.04139433551198258,1.0,0.016460552163468176,0.01921101166377719,0.34049045822406443,0.7677844416952995,0.49411030362204283,-0.31365377186157645
2001-2005,Measure,Absolute Mobility Measures,DataType,Archival/Historical Data,0.034449896387996295,0.0331504355583258,1.1428571428571428,0.026361655773420478,0.006535947712418301,1.0,0.017470318834939064,0.020728660357157307,0.38818157028232203,-0.4629704066075809,-1.2839463519270748,-0.3680162939040194
2001-2005,Measure,Decomposition / Structural Approaches,DataType,No dataset,0.03728545696924151,0.037667630022402025,1.1140939597315436,0.04030501089324619,0.10457516339869281,2.0,0.020165721594153245,0.021912850055993662,0.31899761378167674,0.14973696378314352,3.0533469268179503,2.777155696452244
2001-2005,Measure,Decomposition / Structural Approaches,RqType,Intergenerational Wealth Mobility and Inheritance,0.04041822473491534,0.0421842128224562,1.1168831168831168,0.08191721132897603,0.0,1.0,0.021745129951149463,0.03125805818512539,0.378301189755747,1.9084267000145945,-1.3495468135807034,-0.30896840942684656
2001-2005,Measure,Decomposition / Structural Approaches,RqType,Theoretical and Structural Models,0.04150037789298665,0.04578291396257265,1.1658291457286432,0.024183006535947713,0.006535947712418301,1.0,0.018850465069336353,0.03320020674919258,0.4579689360851492,-0.9186707751422394,-1.1821301760751484,-0.36209692986209635
2001-2005,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,0.037084517341056944,0.037424891395125205,1.1140939597315436,0.059368191721132904,0.07516339869281045,1.0,0.019051623882792947,0.024742772122542427,0.3189976137816768,1.1696469821767865,1.5252335959277086,-0.35766399120975845
2001-2005,Measure,Regression‐based Measures,DataType,Linked Administrative Data,0.036423068901184616,0.037864004488928106,1.1419753086419753,0.059368191721132904,0.07516339869281045,2.0,0.020228085636530148,0.026943123395055845,0.3674198091512439,1.1343200356296401,1.3843752877859332,2.335270635897667
2001-2005,Measure,Regression‐based Measures,DataType,National Survey Data,0.03779104999294751,0.03880342257046596,1.103448275862069,0.034422657952069724,0.0,1.0,0.02062496493532979,0.02644248438730672,0.3330833645442713,-0.16331625539434766,-1.4674650839197587,-0.3105777318047935
2001-2005,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,0.03530922942644234,0.03503521213175315,1.1283783783783783,0.039106753812636154,0.058823529411764705,5.0,0.015338505360055417,0.017749286898536522,0.3553364871796336,0.24758112326141904,1.340240732824763,10.895648944895425
2001-2005,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,0.04178101070052761,0.04390816251869399,1.177142857142857,0.013289760348583878,0.05228758169934641,7.0,0.024627439319713635,0.02957906637969751,0.4388370958749132,-1.1568904904025978,0.28328883248336345,13.268835286698048
2001-2005,Measure,Regression‐based Measures,RqType,Measurement and Methodological Advances,0.04245224533785931,0.04548010733621693,1.15527950310559,0.039324618736383446,0.034858387799564274,1.0,0.020344803796779606,0.029031886062092685,0.36330094637882726,-0.15373097881489217,-0.36586391645155886,-0.4274128780927379
2001-2005,Measure,Transition Matrix / Probability Measures,DataType,National Survey Data,0.03514076187259618,0.03470813708122643,1.13013698630137,0.024400871459694988,0.006535947712418301,1.0,0.016543280179785343,0.020086144276899347,0.37625557400177706,-0.6491995720428251,-1.4025683068107984,-0.34587390936766643
2001-2005,Measure,Transition Matrix / Probability Measures,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",0.045436427940693955,0.04786086585288076,1.1229946524064172,0.05119825708061002,0.006535947712418301,1.0,0.019400432544717728,0.02759628544866682,0.34525293046222627,0.2969948802241977,-1.49748118156456,-0.35624506428302094
2001-2005,Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,0.0440959241439194,0.04747017645453658,1.149171270718232,0.0318082788671024,0.042483660130718956,2.0,0.0215054116569314,0.0348090701024398,0.38710015708403867,-0.5713745671479195,-0.14325336210196873,2.1979550090883966
2001-2005,RqType,Empirical Estimates and Determinants,DataType,Administrative/Registry Data,0.03528301081860777,0.03389817469434893,1.053763440860215,0.051742919389978215,0.03594771241830066,1.0,0.01915463060143656,0.023394526925968946,0.22677279367959727,0.8593174629082111,0.08760757293521729,-0.23708064793776054
2001-2005,RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,0.03842933089075598,0.03771302338568607,1.0769230769230769,0.051742919389978215,0.03594771241830066,2.0,0.020307249462743933,0.023938010679848486,0.2679456508228335,0.6556076697460972,-0.07374509899736528,3.445015510579287
2001-2005,RqType,Empirical Estimates and Determinants,DataType,National Survey Data,0.0347213103600978,0.036056700474517894,1.1025641025641026,0.032897603485838776,0.0,1.0,0.016053404614407796,0.02422752767952813,0.3452739770300091,-0.11360249853929795,-1.4882534013152826,-0.2970513545397845
2001-2005,RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,0.041177466025944506,0.04454527213307689,1.1359223300970873,0.04684095860566449,0.029411764705882353,1.0,0.016899532634705373,0.023714978922589627,0.3717616696302648,0.3351271719839916,-0.638141297809848,-0.36561684864464034
2001-2005,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Archival/Historical Data,0.03769419004658335,0.037690557571094366,1.0735294117647058,0.08474945533769064,0.10457516339869281,1.0,0.016247338505769822,0.02070906554597628,0.26294409317754647,2.8961829824864442,3.2297259226452137,-0.2796389562364382
2001-2005,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,National Survey Data,0.03795850411334155,0.0365196506109594,1.0454545454545454,0.04291938997821351,0.09803921568627451,2.0,0.017953200283916355,0.020693353714119244,0.20989507868443238,0.2763232062484285,2.972914198694618,4.547726704829368
2001-2005,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,0.03539804785040543,0.03593068373096266,1.1142857142857143,0.048039215686274506,0.1328976034858388,3.0,0.017408579551527782,0.027495259543555594,0.32045516283430914,0.7261458523053183,3.5266777388032864,5.884487143336465
2001-2005,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Absolute Mobility Measures,0.04402470165142611,0.04607838930420017,1.1111111111111112,0.0457516339869281,0.049019607843137254,1.0,0.02034863070574114,0.03149781937889757,0.3466718994895485,0.08486725030666363,0.09337848133409507,-0.3205079825469412
2001-2005,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Multigenerational Measures,0.045743812247566185,0.04395134631570922,1.0705882352941176,0.07930283224400872,0.10457516339869281,1.0,0.026810981293156056,0.02891606166456077,0.30032661958503204,1.25168935927791,2.0965447434110134,-0.23503822402306845
2001-2005,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Non‐parametric Approaches,0.045538303972060094,0.04820286087710769,1.1262135922330097,0.0664488017429194,0.05555555555555556,1.0,0.024292382566090884,0.032047728242312945,0.3619016129564757,0.8607841455637097,0.22942951284578197,-0.3487511182996269
2001-2005,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Others_Measure,0.04127470546605336,0.040844296275128256,1.0888888888888888,0.061982570806100215,0.0,1.0,0.01821500857181246,0.024228802318676374,0.2861776161146146,1.136857293171526,-1.6857744653620002,-0.3106074126122032
2001-2005,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,0.044285292435100335,0.04376765655449226,1.0795454545454546,0.06982570806100218,0.11328976034858387,3.0,0.021875157981723747,0.024713984646987937,0.27213886368640305,1.1675534250879624,2.813067370039204,7.05689190966699
2001-2005,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Transition Matrix / Probability Measures,0.0436568396405781,0.051520351776158824,1.2417582417582418,0.04215686274509805,0.0,1.0,0.02371168894878,0.03566494443658702,0.5020106094642343,-0.06325896475447934,-1.4445655976770981,-0.4815799451255738
2001-2005,RqType,Measurement and Methodological Advances,Measure,Others_Measure,0.0432176221275429,0.04315251795747762,1.0660377358490567,0.02113289760348584,0.006535947712418301,1.0,0.02219216127787007,0.02852533862575709,0.24952785604696764,-0.9951587971776257,-1.2836506772261842,-0.264650756413451
2006-2010,DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,0.01098893278551562,0.01026705134536198,1.320855614973262,0.018310576116900224,0.0,2.0,0.0037788702666167197,0.01246128489892139,0.5900093998777554,1.9375217498376265,-0.823915946761691,1.151073839107395
2006-2010,DataType,Administrative/Registry Data,RqType,Measurement and Methodological Advances,0.011298158119455181,0.0108231488640925,1.3366834170854272,0.01585419411506368,0.0,1.0,0.0035161296845448112,0.011823813757290759,0.5525067349800955,1.2957531161704892,-0.9153686861329973,-0.6093743221022572
2006-2010,DataType,Linked Administrative Data,Measure,Rank‐based Measures,0.011013230675114723,0.011434846335615376,1.3525179856115108,0.014888010540184451,0.0,1.0,0.00269116710537093,0.013097990584719669,0.5880859317140402,1.4398139221219628,-0.8730229466614104,-0.5994327811652609
2006-2010,DataType,No dataset,Measure,Absolute Mobility Measures,0.011462380813326461,0.012669334900791113,1.316546762589928,0.02362130623000188,0.0,1.0,0.0034070756586136353,0.017313584205131214,0.6486996047056298,3.568727740440897,-0.7317569112602526,-0.487971258643779
2006-2010,DataType,No dataset,Measure,Decomposition / Structural Approaches,0.011582777617734779,0.011903070820632737,1.2839506172839505,0.019668737060041408,0.08300395256916995,4.0,0.003045966188215922,0.015147888183165488,0.5841502380824565,2.654645174194374,4.693781792471556,4.649573355703507
2006-2010,DataType,No dataset,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",0.011017706862332709,0.008792701650087173,1.2413793103448276,0.05107284020327498,0.07905138339920947,1.0,0.003171498920884426,0.011411793610165663,0.5226191360369397,12.62971684372266,6.156673012955267,-0.46186466147264554
2006-2010,DataType,No dataset,RqType,Theoretical and Structural Models,0.010935149783213223,0.01173258804828942,1.3155339805825244,0.063965744400527,0.08300395256916995,3.0,0.002667828459369007,0.013453803653285804,0.5341521262352502,19.877812769812248,5.297488082745583,3.153532367810152
2006-2010,DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,0.011300872763888695,0.010923160963057258,1.3245033112582782,0.025597590814982116,0.0,1.0,0.002770427467805744,0.012694976024132396,0.5949752809898597,5.160473687628004,-0.8604317914656142,-0.5454063750655362
2006-2010,DataType,Panel/Longitudinal Surveys,Measure,Decomposition / Structural Approaches,0.011491552240506292,0.012260671716695287,1.3417721518987342,0.035479013739883304,0.0,1.0,0.0028002111193464662,0.013466508021786092,0.5947985999531,8.566304638121494,-0.9104566452461169,-0.5746014733822222
2006-2010,DataType,Panel/Longitudinal Surveys,Measure,Rank‐based Measures,0.011014943121598404,0.010339265799231966,1.2901234567901234,0.03596837944664032,0.0,1.0,0.002317128831880562,0.012034524245951042,0.5757209767316507,10.76911908466907,-0.8591337378966653,-0.503930668701955
2006-2010,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,0.011640831627524769,0.010609539106241711,1.2758620689655173,0.016967814793901748,0.05533596837944664,15.0,0.0032834411553371258,0.01373548781262341,0.5588027705715742,1.6223781436491231,3.2562679886840074,24.559896002299126
2006-2010,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,0.010875641446969847,0.009383290672590874,1.2745098039215685,0.02093934831088981,0.0,7.0,0.003012085181388498,0.010583857815432246,0.4894324197470665,3.3411096492566124,-0.8865662064081365,11.698224239083515
2006-2010,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,0.011290034302783605,0.009363085886074391,1.2297297297297298,0.030732936365347425,0.01976284584980237,11.0,0.0036562637269587327,0.01092001696722107,0.4526632291468416,5.317696838771627,0.9523574912882679,21.58397157349144
2006-2010,DataType,Panel/Longitudinal Surveys,RqType,Measurement and Methodological Advances,0.010666204005331503,0.011130761395161618,1.392156862745098,0.0313288161114248,0.0,1.0,0.00278395329571522,0.012512138665734123,0.6302218351340776,7.422039779868112,-0.8895970299341743,-0.6222521037559225
2006-2010,DataType,Panel/Longitudinal Surveys,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",0.01106194029699384,0.011833731378312586,1.3575418994413408,0.035573122529644265,0.009881422924901184,1.0,0.0033490005777423583,0.01314215397844463,0.5664660726264383,7.318954315969095,-0.14855315624923587,-0.6311797241158438
2006-2010,DataType,Panel/Longitudinal Surveys,RqType,"Policy, Institutional, and Geographic Impacts",0.011056555124509874,0.0090595944205858,1.2932692307692308,0.035573122529644265,0.009881422924901184,1.0,0.002769228947135246,0.010760712406630004,0.6103399580255994,8.853210721524727,0.07637305721589874,-0.48050144335614725
2006-2010,Measure,Decomposition / Structural Approaches,RqType,Theoretical and Structural Models,0.013190872204871118,0.019188199495784514,1.536144578313253,0.022990777338603424,0.003952569169960474,3.0,0.0035643556704484,0.019842832050189496,0.7937944079643869,2.749418419430479,-0.7678153142297317,1.84412412962277
2006-2010,Measure,Multigenerational Measures,DataType,Archival/Historical Data,0.012556236256809683,0.013825126361833041,1.3495145631067962,0.00936239869046193,0.003952569169960474,1.0,0.004524249344080029,0.014889703451983559,0.6037018572251518,-0.7059375652066752,-0.6630459245685901,-0.5789522740799588
2006-2010,Measure,Non‐parametric Approaches,DataType,Others_DataType,0.01258613808435608,0.013017469965873323,1.3201320132013201,0.034321475625823446,0.005928853754940711,1.0,0.005056060346229941,0.014441244148188514,0.557748533143223,4.298868299242978,-0.49085910730356264,-0.5739719500420705
2006-2010,Measure,Others_Measure,DataType,Administrative/Registry Data,0.012580505221000425,0.014772221393170686,1.415954415954416,0.008223539745278875,0.003952569169960474,2.0,0.004757976891630552,0.01486613795973199,0.6871694639620362,-0.9157180824870345,-0.727805180640559,0.8499294783533202
2006-2010,Measure,Others_Measure,DataType,No dataset,0.012356375219386161,0.013023582399555703,1.367741935483871,0.022222222222222223,0.0,1.0,0.0039034253278839403,0.014667522264567535,0.648816246855721,2.5274844973618005,-0.8879197293613038,-0.5667890365970546
2006-2010,Measure,Others_Measure,DataType,Others_DataType,0.012516843268565777,0.01404609035865597,1.3442622950819672,0.010199824330259111,0.005928853754940711,1.0,0.004817464196099857,0.015137948669126378,0.6038594594476865,-0.4809623577861746,-0.5362177386867643,-0.5701033405965734
2006-2010,Measure,Others_Measure,RqType,Empirical Estimates and Determinants,0.013135643796483337,0.019584694395707765,1.5485714285714285,0.019145007386114098,0.0,1.0,0.003316927745343889,0.01999836045891292,0.7544980412898858,1.8117258050213356,-0.9793150011444667,-0.7270680618780583
2006-2010,Measure,Others_Measure,RqType,Measurement and Methodological Advances,0.01276320417734979,0.02062887124323929,1.6062322946175638,0.013394817742643828,0.005928853754940711,1.0,0.0030396597909936843,0.0217139505061835,0.872994924995404,0.20779087421739395,-0.6769849403549317,-0.6944282002793492
