key,year,identifier,paper_count,ew
Absolute Mobility Measures,2015,filled,0,4.904436847060632
Absolute Mobility Measures,2016,appeared,1,5.904436847060632
Absolute Mobility Measures,2017,appeared,1,6.904436847060632
Absolute Mobility Measures,2018,appeared,1,7.904436847060632
Absolute Mobility Measures,2019,appeared,1,8.904436847060632
Absolute Mobility Measures,2020,appeared,1,9.904436847060632
Absolute Mobility Measures,2021,appeared,1,10.904436847060632
Absolute Mobility Measures,2022,appeared,1,11.904436847060632
Absolute Mobility Measures,2023,appeared,1,12.904436847060632
Absolute Mobility Measures,2024,appeared,1,13.904436847060632
Absolute Mobility Measures,2025,filled,0,12.104515329524018
Administrative/Registry Data,1976,filled,0,0.0
Administrative/Registry Data,1977,filled,0,0.0
Administrative/Registry Data,1978,filled,0,0.0
Administrative/Registry Data,1979,appeared,1,1.0
Administrative/Registry Data,1980,filled,0,0.8705505632961241
Administrative/Registry Data,1981,appeared,1,1.8705505632961241
Administrative/Registry Data,1982,filled,0,1.6284088465513231
Administrative/Registry Data,1983,filled,0,1.417612238641646
Administrative/Registry Data,1984,filled,0,1.2341031328849645
Administrative/Registry Data,1985,filled,0,1.0743491774985174
Administrative/Registry Data,1986,filled,0,0.935275281648062
Administrative/Registry Data,1987,filled,0,0.8142044232756614
Administrative/Registry Data,1988,filled,0,0.7088061193208229
Administrative/Registry Data,1989,filled,0,0.6170515664424822
Administrative/Registry Data,1990,filled,0,0.5371745887492586
Administrative/Registry Data,1991,filled,0,0.4676376408240309
Administrative/Registry Data,1992,filled,0,0.40710221163783067
Administrative/Registry Data,1993,filled,0,0.3544030596604114
Administrative/Registry Data,1994,filled,0,0.308525783221241
Administrative/Registry Data,1995,filled,0,0.26858729437462925
Administrative/Registry Data,1996,filled,0,0.2338188204120154
Administrative/Registry Data,1997,filled,0,0.2035511058189153
Administrative/Registry Data,1998,appeared,1,1.2035511058189152
Administrative/Registry Data,1999,filled,0,1.0477520931263298
Administrative/Registry Data,2000,appeared,1,2.0477520931263298
Administrative/Registry Data,2001,filled,0,1.7826717381619437
Administrative/Registry Data,2002,filled,0,1.5519058858289607
Administrative/Registry Data,2003,filled,0,1.3510125430909723
Administrative/Registry Data,2004,filled,0,1.1761247304079752
Administrative/Registry Data,2005,appeared,1,2.176124730407975
Administrative/Registry Data,2006,appeared,1,3.176124730407975
Administrative/Registry Data,2007,appeared,1,4.176124730407976
Administrative/Registry Data,2008,appeared,1,5.176124730407976
Administrative/Registry Data,2009,appeared,1,6.176124730407976
Administrative/Registry Data,2010,filled,0,5.376628863043786
Administrative/Registry Data,2011,appeared,1,6.376628863043786
Administrative/Registry Data,2012,filled,0,5.551177848653092
Administrative/Registry Data,2013,appeared,1,6.551177848653092
Administrative/Registry Data,2014,appeared,1,7.551177848653092
Administrative/Registry Data,2015,appeared,1,8.551177848653092
Administrative/Registry Data,2016,appeared,1,9.551177848653092
Administrative/Registry Data,2017,appeared,1,10.551177848653092
Administrative/Registry Data,2018,appeared,1,11.551177848653092
Administrative/Registry Data,2019,appeared,1,12.551177848653092
Administrative/Registry Data,2020,appeared,1,13.551177848653092
Administrative/Registry Data,2021,appeared,1,14.551177848653092
Administrative/Registry Data,2022,appeared,1,15.551177848653092
Administrative/Registry Data,2023,appeared,1,16.55117784865309
Administrative/Registry Data,2024,appeared,1,17.55117784865309
Administrative/Registry Data,2025,appeared,1,18.55117784865309
Archival/Historical Data,1976,appeared,1,1.0
Archival/Historical Data,1977,filled,0,0.8705505632961241
Archival/Historical Data,1978,filled,0,0.757858283255199
Archival/Historical Data,1979,filled,0,0.6597539553864471
Archival/Historical Data,1980,filled,0,0.5743491774985174
Archival/Historical Data,1981,filled,0,0.49999999999999994
Archival/Historical Data,1982,filled,0,0.435275281648062
Archival/Historical Data,1983,filled,0,0.37892914162759944
Archival/Historical Data,1984,filled,0,0.3298769776932235
Archival/Historical Data,1985,filled,0,0.28717458874925866
Archival/Historical Data,1986,filled,0,0.24999999999999992
Archival/Historical Data,1987,filled,0,0.21763764082403095
Archival/Historical Data,1988,filled,0,0.1894645708137997
Archival/Historical Data,1989,filled,0,0.16493848884661172
Archival/Historical Data,1990,filled,0,0.14358729437462933
Archival/Historical Data,1991,filled,0,0.12499999999999996
Archival/Historical Data,1992,filled,0,0.10881882041201547
Archival/Historical Data,1993,filled,0,0.09473228540689985
Archival/Historical Data,1994,filled,0,0.08246924442330586
Archival/Historical Data,1995,filled,0,0.07179364718731467
Archival/Historical Data,1996,filled,0,0.06249999999999998
Archival/Historical Data,1997,filled,0,0.05440941020600774
Archival/Historical Data,1998,filled,0,0.04736614270344992
Archival/Historical Data,1999,filled,0,0.04123462221165293
Archival/Historical Data,2000,filled,0,0.03589682359365733
Archival/Historical Data,2001,filled,0,0.03124999999999999
Archival/Historical Data,2002,filled,0,0.02720470510300387
Archival/Historical Data,2003,filled,0,0.02368307135172496
Archival/Historical Data,2004,appeared,1,1.0236830713517249
Archival/Historical Data,2005,filled,0,0.8911678744019506
Archival/Historical Data,2006,appeared,1,1.8911678744019507
Archival/Historical Data,2007,filled,0,1.6463572583481518
Archival/Historical Data,2008,appeared,1,2.646357258348152
Archival/Historical Data,2009,filled,0,2.30378780193777
Archival/Historical Data,2010,filled,0,2.0055637686916654
Archival/Historical Data,2011,appeared,1,3.0055637686916654
Archival/Historical Data,2012,filled,0,2.616495231856951
Archival/Historical Data,2013,filled,0,2.2777913979546915
Archival/Historical Data,2014,appeared,1,3.2777913979546915
Archival/Historical Data,2015,appeared,1,4.277791397954692
Archival/Historical Data,2016,appeared,1,5.277791397954692
Archival/Historical Data,2017,appeared,1,6.277791397954692
Archival/Historical Data,2018,appeared,1,7.277791397954692
Archival/Historical Data,2019,appeared,1,8.277791397954692
Archival/Historical Data,2020,appeared,1,9.277791397954692
Archival/Historical Data,2021,filled,0,8.076786527633391
Archival/Historical Data,2022,filled,0,7.031251061253795
Archival/Historical Data,2023,filled,0,6.121059572050962
Archival/Historical Data,2024,appeared,1,7.121059572050962
Archival/Historical Data,2025,filled,0,6.199242421714222
Big Data,1976,filled,0,0.0
Big Data,1977,filled,0,0.0
Big Data,1978,filled,0,0.0
Big Data,1979,filled,0,0.0
Big Data,1980,filled,0,0.0
Big Data,1981,filled,0,0.0
Big Data,1982,filled,0,0.0
Big Data,1983,filled,0,0.0
Big Data,1984,filled,0,0.0
Big Data,1985,filled,0,0.0
Big Data,1986,filled,0,0.0
Big Data,1987,filled,0,0.0
Big Data,1988,filled,0,0.0
Big Data,1989,filled,0,0.0
Big Data,1990,filled,0,0.0
Big Data,1991,filled,0,0.0
Big Data,1992,filled,0,0.0
Big Data,1993,filled,0,0.0
Big Data,1994,filled,0,0.0
Big Data,1995,filled,0,0.0
Big Data,1996,filled,0,0.0
Big Data,1997,filled,0,0.0
Big Data,1998,filled,0,0.0
Big Data,1999,filled,0,0.0
Big Data,2000,filled,0,0.0
Big Data,2001,filled,0,0.0
Big Data,2002,filled,0,0.0
Big Data,2003,filled,0,0.0
Big Data,2004,filled,0,0.0
Big Data,2005,filled,0,0.0
Big Data,2006,filled,0,0.0
Big Data,2007,filled,0,0.0
Big Data,2008,filled,0,0.0
Big Data,2009,filled,0,0.0
Big Data,2010,filled,0,0.0
Big Data,2011,filled,0,0.0
Big Data,2012,filled,0,0.0
Big Data,2013,filled,0,0.0
Big Data,2014,filled,0,0.0
Big Data,2015,filled,0,0.0
Big Data,2016,filled,0,0.0
Big Data,2017,filled,0,0.0
Big Data,2018,filled,0,0.0
Big Data,2019,filled,0,0.0
Big Data,2020,filled,0,0.0
Big Data,2021,filled,0,0.0
Big Data,2022,appeared,2,1.0
Big Data,2023,filled,0,0.8705505632961241
Big Data,2024,filled,0,0.757858283255199
Big Data,2025,appeared,2,1.757858283255199
Decomposition / Structural Approaches,1976,filled,0,0.0
Decomposition / Structural Approaches,1977,filled,0,0.0
Decomposition / Structural Approaches,1978,filled,0,0.0
Decomposition / Structural Approaches,1979,appeared,2,1.0
Decomposition / Structural Approaches,1980,filled,0,0.8705505632961241
Decomposition / Structural Approaches,1981,appeared,2,1.8705505632961241
Decomposition / Structural Approaches,1982,filled,0,1.6284088465513231
Decomposition / Structural Approaches,1983,filled,0,1.417612238641646
Decomposition / Structural Approaches,1984,filled,0,1.2341031328849645
Decomposition / Structural Approaches,1985,filled,0,1.0743491774985174
Decomposition / Structural Approaches,1986,filled,0,0.935275281648062
Decomposition / Structural Approaches,1987,filled,0,0.8142044232756614
Decomposition / Structural Approaches,1988,filled,0,0.7088061193208229
Decomposition / Structural Approaches,1989,filled,0,0.6170515664424822
Decomposition / Structural Approaches,1990,filled,0,0.5371745887492586
Decomposition / Structural Approaches,1991,filled,0,0.4676376408240309
Decomposition / Structural Approaches,1992,filled,0,0.40710221163783067
Decomposition / Structural Approaches,1993,filled,0,0.3544030596604114
Decomposition / Structural Approaches,1994,filled,0,0.308525783221241
Decomposition / Structural Approaches,1995,appeared,2,1.3085257832212411
Decomposition / Structural Approaches,1996,appeared,2,2.308525783221241
Decomposition / Structural Approaches,1997,filled,0,2.0096884209668775
Decomposition / Structural Approaches,1998,filled,0,1.7495353869224135
Decomposition / Structural Approaches,1999,filled,0,1.5230590165918096
Decomposition / Structural Approaches,2000,appeared,2,2.5230590165918096
Decomposition / Structural Approaches,2001,filled,0,2.1964504481233647
Decomposition / Structural Approaches,2002,filled,0,1.9121211748658193
Decomposition / Structural Approaches,2003,appeared,2,2.9121211748658196
Decomposition / Structural Approaches,2004,filled,0,2.53514872916601
Decomposition / Structural Approaches,2005,appeared,2,3.53514872916601
Decomposition / Structural Approaches,2006,appeared,2,4.535148729166011
Decomposition / Structural Approaches,2007,appeared,2,5.535148729166011
Decomposition / Structural Approaches,2008,filled,0,4.818626844103296
Decomposition / Structural Approaches,2009,appeared,2,5.818626844103296
Decomposition / Structural Approaches,2010,appeared,2,6.818626844103296
Decomposition / Structural Approaches,2011,appeared,2,7.818626844103296
Decomposition / Structural Approaches,2012,appeared,2,8.818626844103296
Decomposition / Structural Approaches,2013,appeared,2,9.818626844103296
Decomposition / Structural Approaches,2014,appeared,2,10.818626844103296
Decomposition / Structural Approaches,2015,appeared,2,11.818626844103296
Decomposition / Structural Approaches,2016,appeared,2,12.818626844103296
Decomposition / Structural Approaches,2017,appeared,2,13.818626844103296
Decomposition / Structural Approaches,2018,appeared,2,14.818626844103296
Decomposition / Structural Approaches,2019,appeared,2,15.818626844103296
Decomposition / Structural Approaches,2020,appeared,2,16.818626844103296
Decomposition / Structural Approaches,2021,appeared,2,17.818626844103296
Decomposition / Structural Approaches,2022,appeared,2,18.818626844103296
Decomposition / Structural Approaches,2023,appeared,2,19.818626844103296
Decomposition / Structural Approaches,2024,appeared,2,20.818626844103296
Decomposition / Structural Approaches,2025,filled,0,18.123667326185934
"Demographic Differences in Mobility (Race, Gender, etc.)",1976,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1977,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1978,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1979,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1980,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1981,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1982,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1983,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1984,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1985,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1986,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1987,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1988,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1989,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1990,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1991,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1992,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1993,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1994,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1995,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1996,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1997,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1998,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",1999,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",2000,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",2001,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",2002,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",2003,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",2004,filled,0,0.0
"Demographic Differences in Mobility (Race, Gender, etc.)",2005,appeared,1,1.0
"Demographic Differences in Mobility (Race, Gender, etc.)",2006,appeared,1,2.0
"Demographic Differences in Mobility (Race, Gender, etc.)",2007,filled,0,1.7411011265922482
"Demographic Differences in Mobility (Race, Gender, etc.)",2008,filled,0,1.515716566510398
"Demographic Differences in Mobility (Race, Gender, etc.)",2009,filled,0,1.3195079107728942
"Demographic Differences in Mobility (Race, Gender, etc.)",2010,filled,0,1.1486983549970349
"Demographic Differences in Mobility (Race, Gender, etc.)",2011,appeared,1,2.148698354997035
"Demographic Differences in Mobility (Race, Gender, etc.)",2012,filled,0,1.870550563296124
"Demographic Differences in Mobility (Race, Gender, etc.)",2013,appeared,1,2.870550563296124
"Demographic Differences in Mobility (Race, Gender, etc.)",2014,appeared,1,3.870550563296124
"Demographic Differences in Mobility (Race, Gender, etc.)",2015,filled,0,3.3695099731435714
"Demographic Differences in Mobility (Race, Gender, etc.)",2016,filled,0,2.933328805152044
"Demographic Differences in Mobility (Race, Gender, etc.)",2017,filled,0,2.5536110436578587
"Demographic Differences in Mobility (Race, Gender, etc.)",2018,appeared,1,3.5536110436578587
"Demographic Differences in Mobility (Race, Gender, etc.)",2019,appeared,1,4.553611043657859
"Demographic Differences in Mobility (Race, Gender, etc.)",2020,appeared,1,5.553611043657859
"Demographic Differences in Mobility (Race, Gender, etc.)",2021,appeared,1,6.553611043657859
"Demographic Differences in Mobility (Race, Gender, etc.)",2022,appeared,1,7.553611043657859
"Demographic Differences in Mobility (Race, Gender, etc.)",2023,filled,0,6.575800348976173
"Demographic Differences in Mobility (Race, Gender, etc.)",2024,appeared,1,7.575800348976173
"Demographic Differences in Mobility (Race, Gender, etc.)",2025,filled,0,6.595117261220182
Empirical Estimates and Determinants,1976,filled,0,0.0
Empirical Estimates and Determinants,1977,filled,0,0.0
Empirical Estimates and Determinants,1978,filled,0,0.0
Empirical Estimates and Determinants,1979,filled,0,0.0
Empirical Estimates and Determinants,1980,appeared,1,1.0
Empirical Estimates and Determinants,1981,filled,0,0.8705505632961241
Empirical Estimates and Determinants,1982,filled,0,0.757858283255199
Empirical Estimates and Determinants,1983,filled,0,0.6597539553864471
Empirical Estimates and Determinants,1984,filled,0,0.5743491774985174
Empirical Estimates and Determinants,1985,filled,0,0.49999999999999994
Empirical Estimates and Determinants,1986,filled,0,0.435275281648062
Empirical Estimates and Determinants,1987,filled,0,0.37892914162759944
Empirical Estimates and Determinants,1988,filled,0,0.3298769776932235
Empirical Estimates and Determinants,1989,filled,0,0.28717458874925866
Empirical Estimates and Determinants,1990,appeared,1,1.2871745887492587
Empirical Estimates and Determinants,1991,filled,0,1.1205505632961241
Empirical Estimates and Determinants,1992,appeared,1,2.120550563296124
Empirical Estimates and Determinants,1993,filled,0,1.8460464873753542
Empirical Estimates and Determinants,1994,filled,0,1.607076809455446
Empirical Estimates and Determinants,1995,filled,0,1.3990416217315764
Empirical Estimates and Determinants,1996,filled,0,1.217936471873147
Empirical Estimates and Determinants,1997,filled,0,1.060275281648062
Empirical Estimates and Determinants,1998,appeared,1,2.060275281648062
Empirical Estimates and Determinants,1999,filled,0,1.7935738069838012
Empirical Estimates and Determinants,2000,filled,0,1.561396687982922
Empirical Estimates and Determinants,2001,filled,0,1.3592747662522353
Empirical Estimates and Determinants,2002,appeared,1,2.359274766252235
Empirical Estimates and Determinants,2003,appeared,1,3.359274766252235
Empirical Estimates and Determinants,2004,filled,0,2.924418540027339
Empirical Estimates and Determinants,2005,appeared,1,3.924418540027339
Empirical Estimates and Determinants,2006,appeared,1,4.9244185400273395
Empirical Estimates and Determinants,2007,appeared,1,5.9244185400273395
Empirical Estimates and Determinants,2008,appeared,1,6.9244185400273395
Empirical Estimates and Determinants,2009,appeared,1,7.9244185400273395
Empirical Estimates and Determinants,2010,appeared,1,8.92441854002734
Empirical Estimates and Determinants,2011,appeared,1,9.92441854002734
Empirical Estimates and Determinants,2012,appeared,1,10.92441854002734
Empirical Estimates and Determinants,2013,appeared,1,11.92441854002734
Empirical Estimates and Determinants,2014,appeared,1,12.92441854002734
Empirical Estimates and Determinants,2015,appeared,1,13.92441854002734
Empirical Estimates and Determinants,2016,appeared,1,14.92441854002734
Empirical Estimates and Determinants,2017,appeared,1,15.92441854002734
Empirical Estimates and Determinants,2018,appeared,1,16.92441854002734
Empirical Estimates and Determinants,2019,appeared,1,17.92441854002734
Empirical Estimates and Determinants,2020,appeared,1,18.92441854002734
Empirical Estimates and Determinants,2021,appeared,1,19.92441854002734
Empirical Estimates and Determinants,2022,appeared,1,20.92441854002734
Empirical Estimates and Determinants,2023,appeared,1,21.92441854002734
Empirical Estimates and Determinants,2024,appeared,1,22.92441854002734
Empirical Estimates and Determinants,2025,appeared,1,23.92441854002734
Intergenerational Wealth Mobility and Inheritance,1976,appeared,1,1.0
Intergenerational Wealth Mobility and Inheritance,1977,filled,0,0.8705505632961241
Intergenerational Wealth Mobility and Inheritance,1978,filled,0,0.757858283255199
Intergenerational Wealth Mobility and Inheritance,1979,appeared,1,1.757858283255199
Intergenerational Wealth Mobility and Inheritance,1980,filled,0,1.5303045186825712
Intergenerational Wealth Mobility and Inheritance,1981,appeared,1,2.5303045186825712
Intergenerational Wealth Mobility and Inheritance,1982,filled,0,2.2027580240498406
Intergenerational Wealth Mobility and Inheritance,1983,filled,0,1.917612238641646
Intergenerational Wealth Mobility and Inheritance,1984,filled,0,1.6693784145330266
Intergenerational Wealth Mobility and Inheritance,1985,filled,0,1.453278319126117
Intergenerational Wealth Mobility and Inheritance,1986,appeared,1,2.4532783191261167
Intergenerational Wealth Mobility and Inheritance,1987,filled,0,2.1357028226374095
Intergenerational Wealth Mobility and Inheritance,1988,filled,0,1.859237295280119
Intergenerational Wealth Mobility and Inheritance,1989,filled,0,1.61856007470727
Intergenerational Wealth Mobility and Inheritance,1990,filled,0,1.4090383847650305
Intergenerational Wealth Mobility and Inheritance,1991,filled,0,1.2266391595630581
Intergenerational Wealth Mobility and Inheritance,1992,filled,0,1.0678514113187045
Intergenerational Wealth Mobility and Inheritance,1993,filled,0,0.9296186476400594
Intergenerational Wealth Mobility and Inheritance,1994,filled,0,0.8092800373536349
Intergenerational Wealth Mobility and Inheritance,1995,appeared,1,1.8092800373536349
Intergenerational Wealth Mobility and Inheritance,1996,appeared,1,2.809280037353635
Intergenerational Wealth Mobility and Inheritance,1997,filled,0,2.445620318974764
Intergenerational Wealth Mobility and Inheritance,1998,appeared,1,3.445620318974764
Intergenerational Wealth Mobility and Inheritance,1999,appeared,1,4.445620318974764
Intergenerational Wealth Mobility and Inheritance,2000,appeared,1,5.445620318974764
Intergenerational Wealth Mobility and Inheritance,2001,appeared,1,6.445620318974764
Intergenerational Wealth Mobility and Inheritance,2002,appeared,1,7.445620318974764
Intergenerational Wealth Mobility and Inheritance,2003,appeared,1,8.445620318974765
Intergenerational Wealth Mobility and Inheritance,2004,appeared,1,9.445620318974765
Intergenerational Wealth Mobility and Inheritance,2005,appeared,1,10.445620318974765
Intergenerational Wealth Mobility and Inheritance,2006,appeared,1,11.445620318974765
Intergenerational Wealth Mobility and Inheritance,2007,appeared,1,12.445620318974765
Intergenerational Wealth Mobility and Inheritance,2008,appeared,1,13.445620318974765
Intergenerational Wealth Mobility and Inheritance,2009,appeared,1,14.445620318974765
Intergenerational Wealth Mobility and Inheritance,2010,appeared,1,15.445620318974765
Intergenerational Wealth Mobility and Inheritance,2011,appeared,1,16.445620318974765
Intergenerational Wealth Mobility and Inheritance,2012,appeared,1,17.445620318974765
Intergenerational Wealth Mobility and Inheritance,2013,appeared,1,18.445620318974765
Intergenerational Wealth Mobility and Inheritance,2014,appeared,1,19.445620318974765
Intergenerational Wealth Mobility and Inheritance,2015,appeared,1,20.445620318974765
Intergenerational Wealth Mobility and Inheritance,2016,appeared,1,21.445620318974765
Intergenerational Wealth Mobility and Inheritance,2017,appeared,1,22.445620318974765
Intergenerational Wealth Mobility and Inheritance,2018,appeared,1,23.445620318974765
Intergenerational Wealth Mobility and Inheritance,2019,appeared,1,24.445620318974765
Intergenerational Wealth Mobility and Inheritance,2020,appeared,1,25.445620318974765
Intergenerational Wealth Mobility and Inheritance,2021,appeared,1,26.445620318974765
Intergenerational Wealth Mobility and Inheritance,2022,appeared,1,27.445620318974765
Intergenerational Wealth Mobility and Inheritance,2023,appeared,1,28.445620318974765
Intergenerational Wealth Mobility and Inheritance,2024,appeared,1,29.445620318974765
Intergenerational Wealth Mobility and Inheritance,2025,filled,0,25.63390135528728
International Panel Data,1976,filled,0,0.0
International Panel Data,1977,filled,0,0.0
International Panel Data,1978,filled,0,0.0
International Panel Data,1979,filled,0,0.0
International Panel Data,1980,filled,0,0.0
International Panel Data,1981,filled,0,0.0
International Panel Data,1982,filled,0,0.0
International Panel Data,1983,filled,0,0.0
International Panel Data,1984,filled,0,0.0
International Panel Data,1985,filled,0,0.0
International Panel Data,1986,filled,0,0.0
International Panel Data,1987,filled,0,0.0
International Panel Data,1988,filled,0,0.0
International Panel Data,1989,filled,0,0.0
International Panel Data,1990,filled,0,0.0
International Panel Data,1991,filled,0,0.0
International Panel Data,1992,filled,0,0.0
International Panel Data,1993,filled,0,0.0
International Panel Data,1994,filled,0,0.0
International Panel Data,1995,filled,0,0.0
International Panel Data,1996,filled,0,0.0
International Panel Data,1997,filled,0,0.0
International Panel Data,1998,filled,0,0.0
International Panel Data,1999,filled,0,0.0
International Panel Data,2000,filled,0,0.0
International Panel Data,2001,filled,0,0.0
International Panel Data,2002,filled,0,0.0
International Panel Data,2003,filled,0,0.0
International Panel Data,2004,filled,0,0.0
International Panel Data,2005,filled,0,0.0
International Panel Data,2006,filled,0,0.0
International Panel Data,2007,filled,0,0.0
International Panel Data,2008,filled,0,0.0
International Panel Data,2009,appeared,2,1.0
International Panel Data,2010,filled,0,0.8705505632961241
International Panel Data,2011,appeared,2,1.8705505632961241
International Panel Data,2012,filled,0,1.6284088465513231
International Panel Data,2013,appeared,2,2.628408846551323
International Panel Data,2014,appeared,2,3.628408846551323
International Panel Data,2015,appeared,2,4.628408846551324
International Panel Data,2016,appeared,2,5.628408846551324
International Panel Data,2017,filled,0,4.899814491826143
International Panel Data,2018,appeared,2,5.899814491826143
International Panel Data,2019,appeared,2,6.899814491826143
International Panel Data,2020,appeared,2,7.899814491826143
International Panel Data,2021,filled,0,6.877187955794133
International Panel Data,2022,filled,0,5.986939848809903
International Panel Data,2023,appeared,2,6.986939848809903
International Panel Data,2024,appeared,2,7.986939848809903
International Panel Data,2025,filled,0,6.953034984393721
Linked Administrative Data,1976,filled,0,0.0
Linked Administrative Data,1977,filled,0,0.0
Linked Administrative Data,1978,filled,0,0.0
Linked Administrative Data,1979,filled,0,0.0
Linked Administrative Data,1980,filled,0,0.0
Linked Administrative Data,1981,filled,0,0.0
Linked Administrative Data,1982,filled,0,0.0
Linked Administrative Data,1983,filled,0,0.0
Linked Administrative Data,1984,filled,0,0.0
Linked Administrative Data,1985,filled,0,0.0
Linked Administrative Data,1986,filled,0,0.0
Linked Administrative Data,1987,filled,0,0.0
Linked Administrative Data,1988,filled,0,0.0
Linked Administrative Data,1989,filled,0,0.0
Linked Administrative Data,1990,filled,0,0.0
Linked Administrative Data,1991,filled,0,0.0
Linked Administrative Data,1992,filled,0,0.0
Linked Administrative Data,1993,filled,0,0.0
Linked Administrative Data,1994,filled,0,0.0
Linked Administrative Data,1995,filled,0,0.0
Linked Administrative Data,1996,filled,0,0.0
Linked Administrative Data,1997,filled,0,0.0
Linked Administrative Data,1998,appeared,1,1.0
Linked Administrative Data,1999,appeared,1,2.0
Linked Administrative Data,2000,filled,0,1.7411011265922482
Linked Administrative Data,2001,filled,0,1.515716566510398
Linked Administrative Data,2002,appeared,1,2.515716566510398
Linked Administrative Data,2003,appeared,1,3.515716566510398
Linked Administrative Data,2004,filled,0,3.0606090373651424
Linked Administrative Data,2005,filled,0,2.664414921507433
Linked Administrative Data,2006,appeared,1,3.664414921507433
Linked Administrative Data,2007,appeared,1,4.664414921507433
Linked Administrative Data,2008,appeared,1,5.664414921507433
Linked Administrative Data,2009,appeared,1,6.664414921507433
Linked Administrative Data,2010,appeared,1,7.664414921507433
Linked Administrative Data,2011,appeared,1,8.664414921507433
Linked Administrative Data,2012,appeared,1,9.664414921507433
Linked Administrative Data,2013,appeared,1,10.664414921507433
Linked Administrative Data,2014,appeared,1,11.664414921507433
Linked Administrative Data,2015,appeared,1,12.664414921507433
