period,u_type,u_name,v_type,v_name,mean_null,mean_null,mean_null,obs,obs,obs,sd_null,sd_null,sd_null,z,z,z
-2000,Measure,Absolute Mobility Measures,DataType,Others,0.027101314484126983,0.012673611111111111,1.0,0.0125,0.0125,1.0,0.011765463813934722,0.005242940580049132,0.0,-1.2410317786905731,-0.03311330892662598,
-2000,Measure,Absolute Mobility Measures,RqType,Intergenerational Wealth Mobility and Inheritance,0.058999669312169316,0.05123456790123457,1.3888888888888888,0.10833333333333334,0.10833333333333334,2.0,0.012128436889185572,0.04308819364061538,0.5016313257045503,4.0676028141064755,1.3251603422585088,1.2182475052824793
-2000,Measure,Decomposition / Structural Approaches,DataType,Administrative/Registry Data,0.03530517762660619,0.022265406162464987,1.6218487394957983,0.03805555555555556,0.0,1.0,0.012380755176753768,0.03262588267073325,0.724762926038758,0.2221494480493003,-0.6824460930964472,-0.8580029650447984
-2000,Measure,Decomposition / Structural Approaches,RqType,"Policy, Institutional, and Geographic Impacts",0.06723192239858906,0.07150462962962963,1.0,0.04194444444444445,0.008333333333333333,1.0,0.022112985506981018,0.04324875527428895,0.0,-1.143557840534984,-1.46065004404534,
-2000,Measure,Decomposition / Structural Approaches,RqType,Theoretical and Structural Models,0.03885867847057363,0.019030017921146954,1.7419354838709677,0.04777777777777777,0.008333333333333333,4.0,0.012799115971338527,0.029930412031038998,0.7950146262594359,0.6968527613295301,-0.35738514313537495,2.8402804697484414
-2000,Measure,Others,RqType,Measurement and Methodological Advances,0.03937127976190476,0.02109375,1.0,0.0125,0.008333333333333333,1.0,0.01914135571563916,0.024648865104217797,0.0,-1.4038336762087325,-0.5176877966881797,
-2000,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,0.03902548525422675,0.032203325774754356,1.7551020408163265,0.03430555555555556,0.0,2.0,0.014487824397776544,0.03508116841213297,0.7815670659370509,-0.3257859544042761,-0.9179661690976262,0.3133422195701861
-2000,Measure,Regression‐based Measures,DataType,Linked Administrative Data,0.043556767491767505,0.04878999999999999,1.24,0.043055555555555555,0.04930555555555556,2.0,0.012392110110621569,0.03873241938132736,0.42880178141180275,-0.040446052507421566,0.013310698474056944,1.7723806965021183
-2000,Measure,Regression‐based Measures,DataType,No dataset,0.04553363208588618,0.09955031876138433,4.926229508196721,0.08,0.12430555555555554,3.0,0.01691478589681443,0.062366319778544836,1.1511261664226458,2.037647305994272,0.39693278170130974,-1.6733435173164934
-2000,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,0.040401500793291835,0.033379975124378104,1.4850746268656716,0.026944444444444444,0.10833333333333334,2.0,0.013065928769963065,0.040921366013680766,0.5974264937560009,-1.0299349235535005,1.8316436011421748,0.8619058219146081
-2000,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,0.042893903395495744,0.03886677282377919,1.8662420382165605,0.0361111111111111,0.06666666666666667,4.0,0.015151168580264251,0.04997095871731843,0.7770386041401187,-0.44767453074344615,0.5563210023675785,2.7460128112227897
-2000,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,0.050434603976270635,0.09699074074074075,4.585365853658536,0.04930555555555557,0.14166666666666666,5.0,0.018811796039622693,0.054264852707417856,1.2275981431720855,-0.06001810876202296,0.8232939683224982,0.3377604867257771
-2000,Measure,Transition Matrix / Probability Measures,DataType,Administrative/Registry Data,0.03020186654908876,0.013719135802469133,1.2666666666666666,0.021805555555555557,0.0,1.0,0.013619466382024641,0.012840954958109193,0.44721359549995804,-0.6164933895365309,-1.0683890604106014,-0.5962847939999436
-2000,Measure,Transition Matrix / Probability Measures,DataType,Panel/Longitudinal Surveys,0.027937869592281363,0.012540849673202613,1.1568627450980393,0.026944444444444444,0.008333333333333333,1.0,0.009465580534933477,0.011680226713485975,0.3672900227127246,-0.10495131747816254,-0.36022557122211396,-0.4270814217589823
-2000,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,0.030279917943608424,0.011689814814814814,1.0952380952380953,0.03319444444444444,0.008333333333333333,2.0,0.010655361037876525,0.00913838932553328,0.29710175718617465,0.2735267712164586,-0.367294647001222,3.045293011158289
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Administrative/Registry Data,0.04874371511298992,0.06539334181509755,1.984732824427481,0.04611111111111111,0.125,4.0,0.01605757723897815,0.04908916689038764,0.8226105988247928,-0.16394777136668118,1.214252796711738,2.4498434355837286
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,0.05777698528154732,0.07023114355231143,1.2627737226277371,0.08194444444444444,0.07569444444444445,2.0,0.014410299831514806,0.038089492157743654,0.44175573821468234,1.6770962051770608,0.14343328258374605,1.6688550110332447
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Others,0.08070021460965339,0.096952947845805,1.0,0.1125,0.1125,1.0,0.014362741474679036,0.015206223882098477,0.0,2.214047049890052,1.0224137349771478,
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,0.0516505626936965,0.07253521126760563,1.7253521126760563,0.07263888888888889,0.0,1.0,0.015727253825881873,0.04527349130477006,0.6538957580313481,1.334519454416926,-1.6021563430864287,-1.1092778990642764
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Decomposition / Structural Approaches,0.052244562958006356,0.0835495283018868,3.6226415094339623,0.09777777777777778,0.02222222222222222,2.0,0.022684814713017785,0.06408902710395169,1.090677641597005,2.007211229000781,-0.9569080519851296,-1.487737024716156
-2000,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Transition Matrix / Probability Measures,0.05731000481000481,0.06260668276972625,1.6594202898550725,0.04652777777777777,0.11666666666666667,3.0,0.026273962115641897,0.051762419800597884,0.6780863671665591,-0.41037689651717835,1.0443867212003097,1.9770043685535996
-2000,RqType,Theoretical and Structural Models,Measure,Others,0.03752182424057424,0.021621260683760683,1.0384615384615385,0.018333333333333333,0.0,1.0,0.024005143806147773,0.032569436851152385,0.19418390934515434,-0.799349133760519,-0.6638512290701665,-0.19806758753205786
2001-2005,DataType,National Survey Data,RqType,Intergenerational Wealth Mobility and Inheritance,0.04449268484049063,0.036680412905903105,1.4761904761904763,0.042919389978213505,0.09803921568627451,2.0,0.0202954571304556,0.044270664859757926,0.5054867366041313,-0.07751955780863999,1.3859923489910495,1.0362478100384693
2001-2005,DataType,No dataset,Measure,Decomposition / Structural Approaches,0.04434770905359141,0.03274598127539304,1.1486486486486487,0.04030501089324619,0.10457516339869281,2.0,0.02811080046323243,0.04086364328749832,0.35817009934756144,-0.14381298624465977,1.757777240221626,2.3769470229429066
2001-2005,DataType,No dataset,Measure,Others,0.04106329719074817,0.03146381675793441,1.135135135135135,0.03649237472766885,0.10457516339869281,2.0,0.02542755847612927,0.038213250981305985,0.3442014512209155,-0.17976253863973554,1.9132459229005316,2.5126705939126825
2001-2005,DataType,No dataset,Measure,Regression‐based Measures,0.044301251939190836,0.06726579520697168,3.2093023255813953,0.04586056644880175,0.05228758169934641,2.0,0.019080391607812382,0.05164313905931093,1.1661523941676897,0.08172340178659963,-0.29003297980053355,-1.0370019661491179
2001-2005,DataType,No dataset,RqType,Empirical Estimates and Determinants,0.05435306808807664,0.06855077521839373,3.1262135922330097,0.06089324618736384,0.06535947712418301,2.0,0.022375494684610215,0.0628109104631765,1.1688741998639363,0.29229200030985275,-0.05080802157901607,-0.9635028237975545
2001-2005,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,0.051000414011225806,0.04949191514612076,2.9065420560747666,0.05533769063180827,0.2178649237472767,3.0,0.02507530709218707,0.047148002465808574,1.1536055887289538,0.17297003002343547,3.5711588995368144,0.08101377527843436
2001-2005,DataType,No dataset,RqType,Measurement and Methodological Advances,0.045649125283188215,0.036763439225819525,1.1744186046511629,0.03169934640522875,0.02832244008714597,1.0,0.019816981476677892,0.03751972201948223,0.3816946875099576,-0.7039305604830185,-0.22497499140027058,-0.45695842870910447
2001-2005,DataType,No dataset,RqType,Theoretical and Structural Models,0.06399128089238916,0.06251776072747939,1.0,0.08692810457516341,0.10457516339869281,1.0,0.020398838578796808,0.037236492524956116,0.0,1.1244181179322386,1.12946735364579,
2001-2005,DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,0.04143155760802819,0.0418163261300516,1.2522522522522523,0.03398692810457517,0.026143790849673203,1.0,0.02011886064073206,0.03982566016361995,0.43627490225291476,-0.37003236099666814,-0.3935285746925292,-0.5781956535882005
2001-2005,DataType,Panel/Longitudinal Surveys,Measure,Non‐parametric Approaches,0.05837915413078812,0.061685708233910855,1.0,0.04466230936819172,0.05555555555555556,1.0,0.016169074342596037,0.021681913481727582,0.0,-0.8483382828205912,-0.2827311659333701,
2001-2005,DataType,Panel/Longitudinal Surveys,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",0.06850350690219972,0.07262164124909222,1.0,0.059912854030501096,0.10457516339869281,1.0,0.020649412553370192,0.03147452685771629,0.0,-0.41602408056380985,1.0152185065100312,
2001-2005,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,0.048937214642198926,0.07737738861447886,3.595419847328244,0.048039215686274506,0.1328976034858388,3.0,0.022118739267230625,0.055802869526528916,1.1078643762746585,-0.04059901177346144,0.9949347648684157,-0.5374483195591347
2001-2005,Measure,Absolute Mobility Measures,DataType,Archival/Historical Data,0.03781452752040987,0.027861571979219037,1.0,0.026361655773420478,0.006535947712418301,1.0,0.02990441213379834,0.03578848087331407,0.0,-0.382982674788822,-0.5958795608645779,
2001-2005,Measure,Absolute Mobility Measures,RqType,Intergenerational Wealth Mobility and Inheritance,0.050087765094090214,0.06440192564480991,1.3548387096774193,0.0457516339869281,0.049019607843137254,1.0,0.035057010224806034,0.05481455751790359,0.4863734571139201,-0.12368798934524952,-0.2806246825334396,-0.7295601856708799
2001-2005,Measure,Decomposition / Structural Approaches,RqType,Theoretical and Structural Models,0.03521506380329909,0.023450980392156862,1.0,0.024183006535947713,0.006535947712418301,1.0,0.021329842516015954,0.02764187639169567,0.0,-0.5172123169248779,-0.6119350379853471,
2001-2005,Measure,Multigenerational Measures,DataType,National Survey Data,0.04303558460421206,0.027124183006535945,1.0,0.03180827886710239,0.006535947712418301,1.0,0.026219668974766727,0.04084749449527649,0.0,-0.4282016583777085,-0.5040268821505911,
2001-2005,Measure,Multigenerational Measures,RqType,Intergenerational Wealth Mobility and Inheritance,0.0695594287097555,0.07074558218349067,1.0,0.07930283224400872,0.10457516339869281,1.0,0.011356974670403483,0.022000656998614514,0.0,0.8579224500381021,1.5376623169631958,
2001-2005,Measure,Others,RqType,Intergenerational Wealth Mobility and Inheritance,0.04774720723918586,0.04075064369182017,1.2272727272727273,0.061982570806100215,0.0,1.0,0.017907153441983282,0.041115824307781546,0.42893202722888857,0.7949540172889555,-0.9911182465119089,-0.5298572101062741
2001-2005,Measure,Others,RqType,Measurement and Methodological Advances,0.02483509532845396,0.009557945041816007,1.064516129032258,0.02113289760348584,0.006535947712418301,1.0,0.010517107804773593,0.006783671885745729,0.24973103811470743,-0.3520167135006201,-0.4454810580900462,-0.2583424532221109
2001-2005,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,0.0615160317774697,0.07066855923065073,1.0,0.05936819172113289,0.07516339869281045,1.0,0.0146821503475638,0.015357029818441656,0.0,-0.14628920188746045,0.2926893751786593,
2001-2005,Measure,Regression‐based Measures,DataType,Linked Administrative Data,0.04834549981608805,0.05335176805765041,1.3216783216783217,0.05936819172113289,0.07516339869281045,2.0,0.021717985269996767,0.043544660184394006,0.46876220887610265,0.50753749797743,0.5009025341522156,1.4470485578349253
2001-2005,Measure,Regression‐based Measures,DataType,National Survey Data,0.045202751996750085,0.041983500717360116,1.579268292682927,0.034422657952069724,0.0,1.0,0.019825893811087635,0.04619623181490777,0.6551799836785446,-0.5437381107454329,-0.9088079063585401,-0.8841361261230735
2001-2005,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,0.05020443362530198,0.08723572762438309,4.4071428571428575,0.039106753812636154,0.058823529411764705,5.0,0.0212312562177309,0.05208329409204639,1.2401927708793572,-0.522704813076383,-0.5455146166908286,0.4780362833729291
2001-2005,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,0.046339296661425514,0.1244400537992975,4.371428571428571,0.06982570806100218,0.11328976034858387,3.0,0.019653734347054218,0.06119180492349373,1.2713945051269528,1.1950101179166952,-0.18221873769950897,-1.0786805872592862
2001-2005,Measure,Transition Matrix / Probability Measures,DataType,National Survey Data,0.024703948226151223,0.00725682429834679,1.161764705882353,0.02440087145969499,0.006535947712418301,1.0,0.010743120347174747,0.007957402732934887,0.4442096492277902,-0.02821124186102365,-0.09059194439724082,-0.3641629716138838
2001-2005,Measure,Transition Matrix / Probability Measures,DataType,No dataset,0.032497323059414565,0.016971677559912853,1.5733333333333333,0.046405228758169936,0.013071895424836602,1.0,0.013092816696032272,0.026491104318857924,0.7198598462188305,1.062254671523058,-0.14721100668876824,-0.7964513319430869
2001-2005,Measure,Transition Matrix / Probability Measures,DataType,Panel/Longitudinal Surveys,0.03748579286870074,0.024879763226045133,1.6603773584905661,0.02058823529411765,0.042483660130718956,2.0,0.018988038627995685,0.029758048905656455,0.7323144613120338,-0.8899053717780824,0.591567577581595,0.46376612705552345
2001-2005,Measure,Transition Matrix / Probability Measures,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",0.05236289303101214,0.03768256273702897,1.0,0.05119825708061002,0.006535947712418301,1.0,0.018600902418421144,0.034180472400766014,0.0,-0.06261179829902953,-0.9112400396172595,
2001-2005,Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,0.04020842053296415,0.0496994966569003,2.0,0.0318082788671024,0.042483660130718956,2.0,0.01822873714308603,0.043514524816368694,0.9176629354822471,-0.4608186293940737,-0.16582592954035869,0.0
2001-2005,Measure,Transition Matrix / Probability Measures,RqType,Intergenerational Wealth Mobility and Inheritance,0.040369203236850296,0.0390503423591659,1.8,0.04215686274509804,0.0,1.0,0.017139938422799587,0.046433222232529284,0.8596412337989946,0.10429789560211007,-0.8410000530139554,-0.9306207852135905
2001-2005,RqType,Empirical Estimates and Determinants,DataType,Administrative/Registry Data,0.0697475494567365,0.07207901887346699,1.0,0.05174291938997821,0.03594771241830066,1.0,0.017987215019661995,0.027644440716641277,0.0,-1.0009681902994578,-1.3070008116827687,
2001-2005,RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,0.051458805267585415,0.05416931767790695,1.2920353982300885,0.05174291938997821,0.03594771241830066,2.0,0.021599521018621136,0.04252408468761366,0.4567238914502851,0.013153723276912254,-0.4285008223801663,1.550093207346422
2001-2005,RqType,Empirical Estimates and Determinants,DataType,National Survey Data,0.044731064542463686,0.050048927292197475,1.6440677966101696,0.03289760348583878,0.0,1.0,0.01672528991480604,0.05549266444406481,0.6605543350492588,-0.7075190395443817,-0.9019016800435942,-0.9750413591065756
2001-2005,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,0.05829648514327037,0.08772410773094767,3.7209302325581395,0.03888888888888888,0.0196078431372549,4.0,0.030363605112618434,0.05484852060562171,1.2044150426971756,-0.6391729895840375,-1.2418979371106535,0.2317056475954582
2001-2005,RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,0.05130326556842117,0.04722572005356679,1.2293577981651376,0.04684095860566449,0.029411764705882353,1.0,0.021055371969938445,0.04021381053782068,0.4223616916493313,-0.2119319938459261,-0.4429810333673948,-0.5430364606919973
2001-2005,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,0.05187048954874267,0.1398874364560639,4.575757575757576,0.013289760348583878,0.05228758169934641,7.0,0.0217701827778628,0.0619455432773108,1.2656479770713505,-1.7721821444416137,-1.4141429733622706,1.9154160304921486
2001-2005,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Archival/Historical Data,0.06892785172430366,0.0708061002178649,1.0,0.08474945533769064,0.10457516339869281,1.0,0.01940800518400502,0.030580050999655585,0.0,0.8152101910208812,1.1042840700693481,
2001-2005,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Decomposition / Structural Approaches,0.04606338318238921,0.04044737807114044,1.1287128712871286,0.08191721132897603,0.0,1.0,0.018483665667460424,0.03221243869974073,0.33655211592363116,1.9397574480967652,-1.2556447044621304,-0.38244558627685327
2001-2005,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Non‐parametric Approaches,0.0671393469003763,0.07369037892934951,1.0,0.06644880174291938,0.05555555555555556,1.0,0.01685826116303145,0.021704045848284198,0.0,-0.04096182582407862,-0.8355503623868171,
2001-2005,RqType,Measurement and Methodological Advances,DataType,Panel/Longitudinal Surveys,0.049531201369436666,0.046477850399419034,1.0,0.044444444444444446,0.04139433551198258,1.0,0.01218308109851745,0.036654477283238514,0.0,-0.4175263124211841,-0.13868742004298237,
2001-2005,RqType,Measurement and Methodological Advances,Measure,Regression‐based Measures,0.0473758948023654,0.04411764705882353,1.0,0.039324618736383446,0.03485838779956427,1.0,0.009844322551617286,0.03239841563566288,0.0,-0.8178598398992157,-0.2857935821116833,
2006-2010,DataType,Administrative/Registry Data,Measure,Others,0.01291966545686611,0.0009300162752848174,1.2058823529411764,0.008223539745278874,0.003952569169960474,2.0,0.0038360730246230134,0.0019603679399170493,0.41042563012190475,-1.2242013333541124,1.54182938474476,1.9348636848604082
2006-2010,DataType,Linked Administrative Data,Measure,Rank‐based Measures,0.019487663943665606,0.010176132029678939,1.0789473684210527,0.014888010540184451,0.0,1.0,0.005638635212946598,0.018948242108974698,0.2732763127330939,-0.8157387789371643,-0.537048870874364,-0.2888921020321279
2006-2010,DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,0.02451155746610292,0.004790992933285424,2.9242424242424243,0.01614607395239806,0.0,2.0,0.007290307747783552,0.011350564777201887,1.2927086180170575,-1.1474801617597268,-0.4220929114389397,-0.7149657791097273
2006-2010,DataType,Linked Administrative Data,RqType,Intergenerational Wealth Mobility and Inheritance,0.027016929783728202,0.015865173473869128,4.685185185185185,0.03595283723742221,0.023715415019762844,6.0,0.0077504877498056094,0.025994260601544496,1.6577328695981723,1.1529477553097387,0.30199903225665437,0.7931403418052033
2006-2010,DataType,No dataset,Measure,Absolute Mobility Measures,0.020711162815743908,0.008644895138123934,1.0655737704918034,0.02362130623000188,0.0,1.0,0.005606845533798433,0.01871843726237429,0.249589827451387,0.5190339909875236,-0.46183850804153054,-0.2627261341593549
2006-2010,DataType,No dataset,Measure,Decomposition / Structural Approaches,0.017442693715241007,0.0026942606327071393,1.3707865168539326,0.019668737060041408,0.08300395256916995,4.0,0.006116862450694754,0.007005294298209018,0.6101792298525176,0.363919143636713,11.464142478210357,4.3089199935264215
2006-2010,DataType,No dataset,Measure,Others,0.017653246079729103,0.004525777253049979,1.3506493506493507,0.022222222222222223,0.0,1.0,0.006709492664793428,0.015487478682440879,0.5322799462845449,0.680971926009817,-0.2922216937855182,-0.6587686669335865
2006-2010,DataType,No dataset,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",0.03997726086803499,0.03610334522317554,1.0,0.051072840203274975,0.07905138339920947,1.0,0.017278488227872705,0.03580574029108074,0.0,0.6421614662642305,1.1994735432612282,
2006-2010,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,0.030099116057776067,0.03542733104386703,6.262295081967213,0.033778924193943946,0.0,4.0,0.013099759790968725,0.05315000404176136,1.569518390507762,0.28090653530187804,-0.6665536848507263,-1.441394440262231
2006-2010,DataType,No dataset,RqType,Theoretical and Structural Models,0.01944517969412091,0.0065600973966411505,1.2025316455696202,0.063965744400527,0.08300395256916995,3.0,0.004867654009108841,0.01693068592176956,0.49041444627368397,9.146205671786607,4.515106802272961,3.665202703729638
2006-2010,DataType,Others,Measure,Non‐parametric Approaches,0.020465952580577082,0.008399209486166008,1.0,0.034321475625823446,0.005928853754940711,1.0,0.009218252342927108,0.008893280632411068,0.0,1.5030531308765154,-0.2777777777777778,
2006-2010,DataType,Others,Measure,Others,0.013683952740276848,0.0026624945103205966,1.0,0.010199824330259111,0.005928853754940711,1.0,0.002264630771545743,0.0021135427732902204,0.0,-1.5384973364287613,1.5454426973982018,
2006-2010,DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,0.028033293377188025,0.01617558989100491,1.1272727272727272,0.025597590814982116,0.0,1.0,0.006445938690984057,0.023529486958805024,0.3348035411640384,-0.3778662315874534,-0.687460373416761,-0.3801415206966685
2006-2010,DataType,Panel/Longitudinal Surveys,Measure,Decomposition / Structural Approaches,0.02192179860665551,0.011947110860154339,1.8857142857142857,0.0354790137398833,0.0,1.0,0.006309677510244321,0.02504593167681237,0.8573483823483389,2.148638359284836,-0.47700804323502266,-1.0330856206764518
2006-2010,DataType,Panel/Longitudinal Surveys,Measure,Rank‐based Measures,0.026985970020086927,0.022155190347410033,1.2,0.03596837944664032,0.0,1.0,0.008307231781152422,0.026591584640829564,0.4021220308060408,1.0812758886700167,-0.8331654787278924,-0.4973614591548399
2006-2010,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,0.03701195379060991,0.12714097496706192,13.1,0.016967814793901748,0.05533596837944664,15.0,0.015286735561209486,0.04534428892881879,1.8448436995751345,-1.3112112076806457,-1.583551275891312,1.0298975465713265
2006-2010,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,0.026346995152903206,0.010098042706738357,6.594594594594595,0.020939348310889814,0.0,7.0,0.009115257300309315,0.014416776170941644,1.8159814695609364,-0.5932522433381984,-0.7004369483859993,0.22324313997731662
2006-2010,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,0.02849869365386859,0.041099399795051964,10.728395061728396,0.03073293636534743,0.01976284584980237,11.0,0.010654548185849112,0.025758965690050577,1.8028612375818913,0.20969849424926892,-0.8283156320011271,0.1506521592509791
2006-2010,DataType,Panel/Longitudinal Surveys,RqType,Measurement and Methodological Advances,0.0238702217507595,0.008507308273867947,1.912751677852349,0.03132881611142481,0.0,1.0,0.006426937767493612,0.022081750248051115,0.8131760049008394,1.1605207068270749,-0.3852642194709535,-1.1224527929395212
2006-2010,DataType,Panel/Longitudinal Surveys,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",0.04264760720670089,0.03373601291543728,1.0,0.035573122529644265,0.009881422924901184,1.0,0.014196740260172916,0.030604300217293212,0.0,-0.4983175396188067,-0.779452227993008,
2006-2010,DataType,Panel/Longitudinal Surveys,RqType,"Policy, Institutional, and Geographic Impacts",0.04276823960188798,0.038150885031792404,1.0,0.035573122529644265,0.009881422924901184,1.0,0.01334882386040338,0.03242464660547441,0.0,-0.5390075670701294,-0.871851047471967,
2006-2010,Measure,Decomposition / Structural Approaches,RqType,Theoretical and Structural Models,0.01564451630241104,0.0040045766590389,1.0526315789473684,0.022990777338603424,0.003952569169960474,3.0,0.004350100277150614,0.010258656037772472,0.22629428592141423,1.6887567109152486,-0.005069620122454039,8.60546881740045
2006-2010,Measure,Multigenerational Measures,DataType,Archival/Historical Data,0.012417654808959155,0.003952569169960474,1.0,0.00936239869046193,0.003952569169960474,1.0,0.002934632886347332,0.0,0.0,-1.041103346422329,,
2006-2010,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,0.03055362763030961,0.0671645119675011,4.078125,0.022716293368467283,0.08300395256916995,4.0,0.008589216390731331,0.04079057987591137,1.1111715552203854,-0.9124620809762851,0.38831123876772183,-0.07030867522927636
2006-2010,Measure,Regression‐based Measures,DataType,Archival/Historical Data,0.038356422376905855,0.053128571324583825,1.4917127071823204,0.04664830119375573,0.0,1.0,0.009689754430473924,0.03193738547363369,0.5013180907521773,0.855736734748635,-1.663522875673238,-0.9808397427759988
2006-2010,Measure,Regression‐based Measures,DataType,International Panel Data,0.03825383248237144,0.055306383280869086,1.467065868263473,0.02944664031620553,0.08695652173913043,2.0,0.012126864035869512,0.03454871282753631,0.5004146610408544,-0.7262547135117134,0.9161018130040226,1.0649850478561773
2006-2010,Measure,Regression‐based Measures,DataType,Linked Administrative Data,0.029732497279681212,0.07494136298484123,6.1923076923076925,0.023687182382834557,0.06324110671936758,8.0,0.008199782886329667,0.03581074921182661,1.2128894106561974,-0.737253044458671,-0.32672469923107905,1.4904015912830089
2006-2010,Measure,Regression‐based Measures,DataType,National Survey Data,0.029741772790758726,0.07390008423508068,6.688524590163935,0.026086956521739126,0.07114624505928853,7.0,0.008035781626502403,0.0377510866570277,1.2822668407026783,-0.4548177686867244,-0.07294728230768692,0.24290997782129162
2006-2010,Measure,Regression‐based Measures,DataType,No dataset,0.03167719484702572,0.08180702246988775,7.890710382513661,0.04877972269276616,0.2924901185770751,5.0,0.011064116892535086,0.04825190366131317,1.5115202442004787,1.5457652889838362,4.366316769303058,-1.9124523099210673
