key1,key2,year,identifier,paper_count,ew
Absolute Mobility Measures,Archival/Historical Data,1981,filled,0,0.49999999999999994
Absolute Mobility Measures,Archival/Historical Data,1982,filled,0,0.435275281648062
Absolute Mobility Measures,Archival/Historical Data,1983,filled,0,0.37892914162759944
Absolute Mobility Measures,Archival/Historical Data,1984,filled,0,0.3298769776932235
Absolute Mobility Measures,Archival/Historical Data,1985,filled,0,0.28717458874925866
Absolute Mobility Measures,Archival/Historical Data,1986,filled,0,0.24999999999999992
Absolute Mobility Measures,Archival/Historical Data,1987,filled,0,0.21763764082403095
Absolute Mobility Measures,Archival/Historical Data,1988,filled,0,0.1894645708137997
Absolute Mobility Measures,Archival/Historical Data,1989,filled,0,0.16493848884661172
Absolute Mobility Measures,Archival/Historical Data,1990,filled,0,0.14358729437462933
Absolute Mobility Measures,Archival/Historical Data,1991,filled,0,0.12499999999999996
Absolute Mobility Measures,Archival/Historical Data,1992,filled,0,0.10881882041201547
Absolute Mobility Measures,Archival/Historical Data,1993,filled,0,0.09473228540689985
Absolute Mobility Measures,Archival/Historical Data,1994,filled,0,0.08246924442330586
Absolute Mobility Measures,Archival/Historical Data,1995,filled,0,0.07179364718731467
Absolute Mobility Measures,Archival/Historical Data,1996,filled,0,0.06249999999999998
Absolute Mobility Measures,Archival/Historical Data,1997,filled,0,0.05440941020600774
Absolute Mobility Measures,Archival/Historical Data,1998,filled,0,0.04736614270344992
Absolute Mobility Measures,Archival/Historical Data,1999,filled,0,0.04123462221165293
Absolute Mobility Measures,Archival/Historical Data,2000,filled,0,0.03589682359365733
Absolute Mobility Measures,Archival/Historical Data,2001,filled,0,0.03124999999999999
Absolute Mobility Measures,Archival/Historical Data,2002,filled,0,0.02720470510300387
Absolute Mobility Measures,Archival/Historical Data,2003,filled,0,0.02368307135172496
Absolute Mobility Measures,Archival/Historical Data,2004,appeared,2,1.0206173111058265
Absolute Mobility Measures,Archival/Historical Data,2005,filled,0,0.8884989750929528
Absolute Mobility Measures,Archival/Historical Data,2006,filled,0,0.7734832832551991
Absolute Mobility Measures,Archival/Historical Data,2007,filled,0,0.6733563079379491
Absolute Mobility Measures,Archival/Historical Data,2008,filled,0,0.58619071317438
Absolute Mobility Measures,Archival/Historical Data,2009,filled,0,0.5103086555529133
Absolute Mobility Measures,Archival/Historical Data,2010,filled,0,0.4442494875464764
Absolute Mobility Measures,Archival/Historical Data,2011,filled,0,0.38674164162759955
Absolute Mobility Measures,Archival/Historical Data,2012,filled,0,0.33667815396897455
Absolute Mobility Measures,Archival/Historical Data,2013,filled,0,0.29309535658719
Absolute Mobility Measures,Archival/Historical Data,2014,filled,0,0.25515432777645664
Absolute Mobility Measures,Archival/Historical Data,2015,filled,0,0.2221247437732382
Absolute Mobility Measures,Archival/Historical Data,2016,filled,0,0.19337082081379978
Absolute Mobility Measures,Archival/Historical Data,2017,filled,0,0.16833907698448727
Absolute Mobility Measures,Archival/Historical Data,2018,filled,0,0.146547678293595
Absolute Mobility Measures,Archival/Historical Data,2019,filled,0,0.12757716388822832
Absolute Mobility Measures,Archival/Historical Data,2020,filled,0,0.1110623718866191
Absolute Mobility Measures,Archival/Historical Data,2021,filled,0,0.09668541040689989
Absolute Mobility Measures,Archival/Historical Data,2022,filled,0,0.08416953849224364
Absolute Mobility Measures,Archival/Historical Data,2023,filled,0,0.0732738391467975
Absolute Mobility Measures,Archival/Historical Data,2024,filled,0,0.06378858194411416
Absolute Mobility Measures,Archival/Historical Data,2025,filled,0,0.05553118594330955
Absolute Mobility Measures,Big Data,1976,filled,0,0.0
Absolute Mobility Measures,Big Data,1977,filled,0,0.0
Absolute Mobility Measures,Big Data,1978,filled,0,0.0
Absolute Mobility Measures,Big Data,1979,filled,0,0.0
Absolute Mobility Measures,Big Data,1980,filled,0,0.0
Absolute Mobility Measures,Big Data,1981,filled,0,0.0
Absolute Mobility Measures,Big Data,1982,filled,0,0.0
Absolute Mobility Measures,Big Data,1983,filled,0,0.0
Absolute Mobility Measures,Big Data,1984,filled,0,0.0
Absolute Mobility Measures,Big Data,1985,filled,0,0.0
Absolute Mobility Measures,Big Data,1986,filled,0,0.0
Absolute Mobility Measures,Big Data,1987,filled,0,0.0
Absolute Mobility Measures,Big Data,1988,filled,0,0.0
Absolute Mobility Measures,Big Data,1989,filled,0,0.0
Absolute Mobility Measures,Big Data,1990,filled,0,0.0
Absolute Mobility Measures,Big Data,1991,filled,0,0.0
Absolute Mobility Measures,Big Data,1992,filled,0,0.0
Absolute Mobility Measures,Big Data,1993,filled,0,0.0
Absolute Mobility Measures,Big Data,1994,filled,0,0.0
Absolute Mobility Measures,Big Data,1995,filled,0,0.0
Absolute Mobility Measures,Big Data,1996,filled,0,0.0
Absolute Mobility Measures,Big Data,1997,filled,0,0.0
Absolute Mobility Measures,Big Data,1998,filled,0,0.0
Absolute Mobility Measures,Big Data,1999,filled,0,0.0
Absolute Mobility Measures,Big Data,2000,filled,0,0.0
Absolute Mobility Measures,Big Data,2001,filled,0,0.0
Absolute Mobility Measures,Big Data,2002,filled,0,0.0
Absolute Mobility Measures,Big Data,2003,filled,0,0.0
Absolute Mobility Measures,Big Data,2004,filled,0,0.0
Absolute Mobility Measures,Big Data,2005,filled,0,0.0
Absolute Mobility Measures,Big Data,2006,filled,0,0.0
Absolute Mobility Measures,Big Data,2007,filled,0,0.0
Absolute Mobility Measures,Big Data,2008,filled,0,0.0
Absolute Mobility Measures,Big Data,2009,filled,0,0.0
Absolute Mobility Measures,Big Data,2010,filled,0,0.0
Absolute Mobility Measures,Big Data,2011,filled,0,0.0
Absolute Mobility Measures,Big Data,2012,filled,0,0.0
Absolute Mobility Measures,Big Data,2013,filled,0,0.0
Absolute Mobility Measures,Big Data,2014,filled,0,0.0
Absolute Mobility Measures,Big Data,2015,filled,0,0.0
Absolute Mobility Measures,Big Data,2016,filled,0,0.0
Absolute Mobility Measures,Big Data,2017,filled,0,0.0
Absolute Mobility Measures,Big Data,2018,filled,0,0.0
Absolute Mobility Measures,Big Data,2019,filled,0,0.0
Absolute Mobility Measures,Big Data,2020,filled,0,0.0
Absolute Mobility Measures,Big Data,2021,filled,0,0.0
Absolute Mobility Measures,Big Data,2022,appeared,2,1.0
Absolute Mobility Measures,Big Data,2023,filled,0,0.8705505632961241
Absolute Mobility Measures,Big Data,2024,filled,0,0.757858283255199
Absolute Mobility Measures,Big Data,2025,filled,0,0.6597539553864471
Absolute Mobility Measures,Empirical Estimates and Determinants,1976,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1977,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1978,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1979,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1980,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1981,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1982,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1983,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1984,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1985,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1986,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1987,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1988,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1989,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1990,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1991,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1992,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1993,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1994,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1995,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1996,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1997,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1998,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,1999,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,2000,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,2001,filled,0,0.0
Absolute Mobility Measures,Empirical Estimates and Determinants,2002,appeared,18,1.0
Absolute Mobility Measures,Empirical Estimates and Determinants,2003,filled,0,0.8705505632961241
Absolute Mobility Measures,Empirical Estimates and Determinants,2004,filled,0,0.757858283255199
Absolute Mobility Measures,Empirical Estimates and Determinants,2005,filled,0,0.6597539553864471
Absolute Mobility Measures,Empirical Estimates and Determinants,2006,filled,0,0.5743491774985174
Absolute Mobility Measures,Empirical Estimates and Determinants,2007,filled,0,0.49999999999999994
Absolute Mobility Measures,Empirical Estimates and Determinants,2008,filled,0,0.435275281648062
Absolute Mobility Measures,Empirical Estimates and Determinants,2009,filled,0,0.37892914162759944
Absolute Mobility Measures,Empirical Estimates and Determinants,2010,filled,0,0.3298769776932235
Absolute Mobility Measures,Empirical Estimates and Determinants,2011,filled,0,0.28717458874925866
Absolute Mobility Measures,Empirical Estimates and Determinants,2012,appeared,18,1.25
Absolute Mobility Measures,Empirical Estimates and Determinants,2013,filled,0,1.0881882041201552
Absolute Mobility Measures,Empirical Estimates and Determinants,2014,filled,0,0.9473228540689987
Absolute Mobility Measures,Empirical Estimates and Determinants,2015,filled,0,0.8246924442330589
Absolute Mobility Measures,Empirical Estimates and Determinants,2016,appeared,18,1.7179364718731467
Absolute Mobility Measures,Empirical Estimates and Determinants,2017,filled,0,1.495550563296124
Absolute Mobility Measures,Empirical Estimates and Determinants,2018,appeared,18,2.3019523853152766
Absolute Mobility Measures,Empirical Estimates and Determinants,2019,filled,0,2.0039659457170704
Absolute Mobility Measures,Empirical Estimates and Determinants,2020,appeared,18,2.7445536828702455
Absolute Mobility Measures,Empirical Estimates and Determinants,2021,appeared,18,3.389272754619144
Absolute Mobility Measures,Empirical Estimates and Determinants,2022,appeared,18,3.950533305697902
Absolute Mobility Measures,Empirical Estimates and Determinants,2023,appeared,18,4.4391389945954085
Absolute Mobility Measures,Empirical Estimates and Determinants,2024,appeared,18,4.864494952294823
Absolute Mobility Measures,Empirical Estimates and Determinants,2025,filled,0,4.234788820871411
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1976,appeared,12,1.0
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1977,filled,0,0.8705505632961241
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1978,filled,0,0.757858283255199
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1979,filled,0,0.6597539553864471
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1980,filled,0,0.5743491774985174
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1981,filled,0,0.49999999999999994
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1982,filled,0,0.435275281648062
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1983,filled,0,0.37892914162759944
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1984,filled,0,0.3298769776932235
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1985,filled,0,0.28717458874925866
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1986,appeared,12,1.25
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1987,filled,0,1.0881882041201552
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1988,filled,0,0.9473228540689987
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1989,filled,0,0.8246924442330589
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1990,filled,0,0.7179364718731468
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1991,filled,0,0.6249999999999999
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1992,filled,0,0.5440941020600775
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1993,filled,0,0.4736614270344993
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1994,filled,0,0.4123462221165294
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1995,filled,0,0.35896823593657334
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1996,filled,0,0.3124999999999999
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1997,filled,0,0.2720470510300387
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1998,filled,0,0.2368307135172496
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,1999,filled,0,0.20617311105826464
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2000,filled,0,0.17948411796828664
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2001,filled,0,0.15624999999999994
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2002,filled,0,0.13602352551501934
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2003,filled,0,0.1184153567586248
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2004,appeared,12,1.1030865555291323
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2005,filled,0,0.9602926222802673
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2006,filled,0,0.8359832832551989
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2007,filled,0,0.7277657181439566
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2008,appeared,12,1.6335568558778297
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2009,filled,0,1.42209384106069
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2010,appeared,12,2.2380045943953326
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2011,filled,0,1.9482961603101705
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2012,appeared,12,2.6960903198256947
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2013,filled,0,2.347082946621486
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2014,appeared,12,3.0432543812840613
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2015,filled,0,2.6493068158802373
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2016,filled,0,2.3063555409088017
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2017,appeared,12,3.0077991152992944
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2018,appeared,12,3.6184412141053848
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2019,appeared,12,4.150036037193354
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2020,filled,0,3.6128162098778893
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2021,appeared,12,4.145139186594564
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2022,filled,0,3.6085532538307357
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2023,filled,0,3.1414280678064084
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2024,filled,0,2.7347719739831238
Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2025,filled,0,2.380757282437462
Absolute Mobility Measures,Linked Administrative Data,1976,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1977,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1978,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1979,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1980,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1981,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1982,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1983,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1984,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1985,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1986,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1987,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1988,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1989,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1990,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1991,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1992,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1993,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1994,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1995,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1996,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1997,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1998,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,1999,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2000,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2001,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2002,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2003,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2004,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2005,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2006,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2007,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2008,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2009,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2010,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2011,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2012,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2013,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2014,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2015,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2016,filled,0,0.0
Absolute Mobility Measures,Linked Administrative Data,2017,appeared,7,1.0
Absolute Mobility Measures,Linked Administrative Data,2018,filled,0,0.8705505632961241
Absolute Mobility Measures,Linked Administrative Data,2019,filled,0,0.757858283255199
Absolute Mobility Measures,Linked Administrative Data,2020,filled,0,0.6597539553864471
Absolute Mobility Measures,Linked Administrative Data,2021,appeared,7,1.5743491774985174
Absolute Mobility Measures,Linked Administrative Data,2022,appeared,7,2.370550563296124
Absolute Mobility Measures,Linked Administrative Data,2023,filled,0,2.063684128199385
Absolute Mobility Measures,Linked Administrative Data,2024,appeared,7,2.796541380269246
Absolute Mobility Measures,Linked Administrative Data,2025,filled,0,2.4345306738743124
Absolute Mobility Measures,Measurement and Methodological Advances,1976,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1977,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1978,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1979,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1980,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1981,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1982,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1983,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1984,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1985,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1986,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1987,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1988,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1989,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1990,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1991,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1992,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1993,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1994,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1995,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1996,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1997,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1998,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,1999,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2000,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2001,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2002,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2003,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2004,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2005,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2006,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2007,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2008,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2009,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2010,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2011,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2012,filled,0,0.0
Absolute Mobility Measures,Measurement and Methodological Advances,2013,appeared,4,1.0
Absolute Mobility Measures,Measurement and Methodological Advances,2014,appeared,4,1.8705505632961241
Absolute Mobility Measures,Measurement and Methodological Advances,2015,filled,0,1.6284088465513231
Absolute Mobility Measures,Measurement and Methodological Advances,2016,filled,0,1.417612238641646
Absolute Mobility Measures,Measurement and Methodological Advances,2017,appeared,4,2.2341031328849645
Absolute Mobility Measures,Measurement and Methodological Advances,2018,filled,0,1.9448997407946416
Absolute Mobility Measures,Measurement and Methodological Advances,2019,filled,0,1.693133564903261
Absolute Mobility Measures,Measurement and Methodological Advances,2020,filled,0,1.4739583786621087
Absolute Mobility Measures,Measurement and Methodological Advances,2021,filled,0,1.2831552968193405
Absolute Mobility Measures,Measurement and Methodological Advances,2022,filled,0,1.1170515664424823
Absolute Mobility Measures,Measurement and Methodological Advances,2023,filled,0,0.9724498703973208
Absolute Mobility Measures,Measurement and Methodological Advances,2024,appeared,4,1.8465667824516305
Absolute Mobility Measures,Measurement and Methodological Advances,2025,filled,0,1.6075297526271783
Absolute Mobility Measures,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",1976,filled,0,0.0
Absolute Mobility Measures,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",1977,filled,0,0.0
Absolute Mobility Measures,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",1978,filled,0,0.0
Absolute Mobility Measures,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",1979,filled,0,0.0
Absolute Mobility Measures,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",1980,filled,0,0.0
Absolute Mobility Measures,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",1981,filled,0,0.0
Absolute Mobility Measures,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",1982,filled,0,0.0
Absolute Mobility Measures,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",1983,filled,0,0.0
Absolute Mobility Measures,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",1984,filled,0,0.0
Absolute Mobility Measures,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",1985,filled,0,0.0
