,id,domain_id,domain_name
35,https://openalex.org/W1963951588,https://openalex.org/domains/3,Physical Sciences
36,https://openalex.org/W196609996,https://openalex.org/domains/3,Physical Sciences
37,https://openalex.org/W1966401695,https://openalex.org/domains/4,Health Sciences
38,https://openalex.org/W1966489682,https://openalex.org/domains/4,Health Sciences
39,https://openalex.org/W1967755089,https://openalex.org/domains/4,Health Sciences
40,https://openalex.org/W1968311337,https://openalex.org/domains/4,Health Sciences
41,https://openalex.org/W1970144512,https://openalex.org/domains/3,Physical Sciences
42,https://openalex.org/W1972077167,https://openalex.org/domains/3,Physical Sciences
43,https://openalex.org/W1972439485,https://openalex.org/domains/1,Life Sciences
44,https://openalex.org/W1972879425,https://openalex.org/domains/3,Physical Sciences
45,https://openalex.org/W1976506330,https://openalex.org/domains/4,Health Sciences
46,https://openalex.org/W1977058511,https://openalex.org/domains/4,Health Sciences
47,https://openalex.org/W1978024877,https://openalex.org/domains/4,Health Sciences
48,https://openalex.org/W1979867032,https://openalex.org/domains/3,Physical Sciences
49,https://openalex.org/W1985215863,https://openalex.org/domains/3,Physical Sciences
50,https://openalex.org/W1985388568,https://openalex.org/domains/3,Physical Sciences
51,https://openalex.org/W1985731775,https://openalex.org/domains/1,Life Sciences
52,https://openalex.org/W1986063479,https://openalex.org/domains/3,Physical Sciences
53,https://openalex.org/W1986617029,https://openalex.org/domains/4,Health Sciences
54,https://openalex.org/W1986813342,https://openalex.org/domains/3,Physical Sciences
55,https://openalex.org/W1988231022,https://openalex.org/domains/3,Physical Sciences
56,https://openalex.org/W1988404839,https://openalex.org/domains/4,Health Sciences
57,https://openalex.org/W1988476595,https://openalex.org/domains/3,Physical Sciences
58,https://openalex.org/W1989366059,https://openalex.org/domains/3,Physical Sciences
59,https://openalex.org/W1990266208,https://openalex.org/domains/4,Health Sciences
60,https://openalex.org/W1990603818,https://openalex.org/domains/4,Health Sciences
61,https://openalex.org/W1991185969,https://openalex.org/domains/3,Physical Sciences
62,https://openalex.org/W1993253031,https://openalex.org/domains/3,Physical Sciences
63,https://openalex.org/W1993951239,https://openalex.org/domains/4,Health Sciences
64,https://openalex.org/W1994636947,https://openalex.org/domains/1,Life Sciences
65,https://openalex.org/W1995609755,https://openalex.org/domains/3,Physical Sciences
66,https://openalex.org/W1997281984,https://openalex.org/domains/4,Health Sciences
67,https://openalex.org/W1997815123,https://openalex.org/domains/3,Physical Sciences
68,https://openalex.org/W1998139937,https://openalex.org/domains/1,Life Sciences
69,https://openalex.org/W1998226684,https://openalex.org/domains/4,Health Sciences
70,https://openalex.org/W1999827080,https://openalex.org/domains/1,Life Sciences
71,https://openalex.org/W2001982001,https://openalex.org/domains/1,Life Sciences
72,https://openalex.org/W2003658446,https://openalex.org/domains/3,Physical Sciences
73,https://openalex.org/W2005545383,https://openalex.org/domains/3,Physical Sciences
74,https://openalex.org/W2005850869,https://openalex.org/domains/1,Life Sciences
75,https://openalex.org/W2006439483,https://openalex.org/domains/1,Life Sciences
76,https://openalex.org/W2010488171,https://openalex.org/domains/4,Health Sciences
77,https://openalex.org/W2011193579,https://openalex.org/domains/4,Health Sciences
78,https://openalex.org/W2012568660,https://openalex.org/domains/4,Health Sciences
79,https://openalex.org/W2013031142,https://openalex.org/domains/3,Physical Sciences
80,https://openalex.org/W2013138470,https://openalex.org/domains/3,Physical Sciences
81,https://openalex.org/W2014805607,https://openalex.org/domains/4,Health Sciences
82,https://openalex.org/W2015687397,https://openalex.org/domains/4,Health Sciences
83,https://openalex.org/W2016059175,https://openalex.org/domains/1,Life Sciences
84,https://openalex.org/W2016378337,https://openalex.org/domains/1,Life Sciences
85,https://openalex.org/W2018954560,https://openalex.org/domains/1,Life Sciences
86,https://openalex.org/W2023678140,https://openalex.org/domains/3,Physical Sciences
87,https://openalex.org/W2023753332,https://openalex.org/domains/3,Physical Sciences
88,https://openalex.org/W2023919192,https://openalex.org/domains/3,Physical Sciences
89,https://openalex.org/W2025645720,https://openalex.org/domains/3,Physical Sciences
90,https://openalex.org/W2026950274,https://openalex.org/domains/1,Life Sciences
91,https://openalex.org/W2027737675,https://openalex.org/domains/1,Life Sciences
92,https://openalex.org/W2027958839,https://openalex.org/domains/3,Physical Sciences
93,https://openalex.org/W2028084121,https://openalex.org/domains/4,Health Sciences
94,https://openalex.org/W2028126994,https://openalex.org/domains/1,Life Sciences
95,https://openalex.org/W2029419838,https://openalex.org/domains/4,Health Sciences
96,https://openalex.org/W2030508602,https://openalex.org/domains/1,Life Sciences
97,https://openalex.org/W2031879477,https://openalex.org/domains/4,Health Sciences
98,https://openalex.org/W2032294999,https://openalex.org/domains/3,Physical Sciences
99,https://openalex.org/W2033067962,https://openalex.org/domains/4,Health Sciences
100,https://openalex.org/W2033330138,https://openalex.org/domains/3,Physical Sciences
101,https://openalex.org/W2035469082,https://openalex.org/domains/1,Life Sciences
102,https://openalex.org/W2035700101,https://openalex.org/domains/4,Health Sciences
103,https://openalex.org/W2036363764,https://openalex.org/domains/3,Physical Sciences
104,https://openalex.org/W2038890851,https://openalex.org/domains/4,Health Sciences
105,https://openalex.org/W2039482183,https://openalex.org/domains/4,Health Sciences
106,https://openalex.org/W2039750069,https://openalex.org/domains/3,Physical Sciences
107,https://openalex.org/W2040982970,https://openalex.org/domains/1,Life Sciences
108,https://openalex.org/W2041090090,https://openalex.org/domains/3,Physical Sciences
109,https://openalex.org/W2041372724,https://openalex.org/domains/4,Health Sciences
110,https://openalex.org/W2042433747,https://openalex.org/domains/3,Physical Sciences
111,https://openalex.org/W2042448325,https://openalex.org/domains/3,Physical Sciences
112,https://openalex.org/W2042642309,https://openalex.org/domains/3,Physical Sciences
113,https://openalex.org/W2048247354,https://openalex.org/domains/3,Physical Sciences
114,https://openalex.org/W2049509203,https://openalex.org/domains/3,Physical Sciences
115,https://openalex.org/W2050199955,https://openalex.org/domains/4,Health Sciences
116,https://openalex.org/W2053662853,https://openalex.org/domains/1,Life Sciences
117,https://openalex.org/W2060057909,https://openalex.org/domains/4,Health Sciences
118,https://openalex.org/W2062692097,https://openalex.org/domains/3,Physical Sciences
119,https://openalex.org/W2063801923,https://openalex.org/domains/3,Physical Sciences
120,https://openalex.org/W2065865432,https://openalex.org/domains/4,Health Sciences
121,https://openalex.org/W2066409539,https://openalex.org/domains/1,Life Sciences
122,https://openalex.org/W2066594660,https://openalex.org/domains/1,Life Sciences
123,https://openalex.org/W2067747544,https://openalex.org/domains/1,Life Sciences
124,https://openalex.org/W2067937824,https://openalex.org/domains/1,Life Sciences
125,https://openalex.org/W2068268320,https://openalex.org/domains/1,Life Sciences
126,https://openalex.org/W2068611924,https://openalex.org/domains/4,Health Sciences
127,https://openalex.org/W2069925552,https://openalex.org/domains/1,Life Sciences
128,https://openalex.org/W2072830667,https://openalex.org/domains/1,Life Sciences
129,https://openalex.org/W2073557063,https://openalex.org/domains/4,Health Sciences
130,https://openalex.org/W2074289058,https://openalex.org/domains/3,Physical Sciences
131,https://openalex.org/W2074580645,https://openalex.org/domains/3,Physical Sciences
132,https://openalex.org/W2074584577,https://openalex.org/domains/1,Life Sciences
133,https://openalex.org/W2074723156,https://openalex.org/domains/3,Physical Sciences
134,https://openalex.org/W2075069529,https://openalex.org/domains/3,Physical Sciences
135,https://openalex.org/W2077119753,https://openalex.org/domains/1,Life Sciences
136,https://openalex.org/W2077321562,https://openalex.org/domains/4,Health Sciences
137,https://openalex.org/W2079855899,https://openalex.org/domains/3,Physical Sciences
138,https://openalex.org/W2080805584,https://openalex.org/domains/4,Health Sciences
139,https://openalex.org/W2082510292,https://openalex.org/domains/3,Physical Sciences
140,https://openalex.org/W2084044289,https://openalex.org/domains/1,Life Sciences
141,https://openalex.org/W2085383917,https://openalex.org/domains/3,Physical Sciences
142,https://openalex.org/W2085595936,https://openalex.org/domains/4,Health Sciences
143,https://openalex.org/W2085787046,https://openalex.org/domains/1,Life Sciences
144,https://openalex.org/W2085919049,https://openalex.org/domains/1,Life Sciences
145,https://openalex.org/W2089191180,https://openalex.org/domains/1,Life Sciences
146,https://openalex.org/W2093209772,https://openalex.org/domains/3,Physical Sciences
147,https://openalex.org/W2094336886,https://openalex.org/domains/4,Health Sciences
148,https://openalex.org/W2094794417,https://openalex.org/domains/3,Physical Sciences
149,https://openalex.org/W2094939359,https://openalex.org/domains/3,Physical Sciences
150,https://openalex.org/W2096714129,https://openalex.org/domains/4,Health Sciences
151,https://openalex.org/W2097836603,https://openalex.org/domains/4,Health Sciences
152,https://openalex.org/W2102843926,https://openalex.org/domains/4,Health Sciences
153,https://openalex.org/W2103974150,https://openalex.org/domains/3,Physical Sciences
154,https://openalex.org/W2106410476,https://openalex.org/domains/3,Physical Sciences
155,https://openalex.org/W2106710625,https://openalex.org/domains/3,Physical Sciences
156,https://openalex.org/W2109938162,https://openalex.org/domains/3,Physical Sciences
157,https://openalex.org/W2110828952,https://openalex.org/domains/3,Physical Sciences
158,https://openalex.org/W2111022693,https://openalex.org/domains/1,Life Sciences
159,https://openalex.org/W2115164421,https://openalex.org/domains/3,Physical Sciences
160,https://openalex.org/W2115862551,https://openalex.org/domains/1,Life Sciences
161,https://openalex.org/W2118955944,https://openalex.org/domains/4,Health Sciences
162,https://openalex.org/W2121121329,https://openalex.org/domains/3,Physical Sciences
163,https://openalex.org/W2121718083,https://openalex.org/domains/4,Health Sciences
164,https://openalex.org/W2125592171,https://openalex.org/domains/4,Health Sciences
165,https://openalex.org/W2127536174,https://openalex.org/domains/3,Physical Sciences
166,https://openalex.org/W2127852312,https://openalex.org/domains/1,Life Sciences
167,https://openalex.org/W2128111424,https://openalex.org/domains/4,Health Sciences
168,https://openalex.org/W2128571014,https://openalex.org/domains/3,Physical Sciences
169,https://openalex.org/W2130685941,https://openalex.org/domains/4,Health Sciences
170,https://openalex.org/W2130954007,https://openalex.org/domains/1,Life Sciences
171,https://openalex.org/W2134432583,https://openalex.org/domains/1,Life Sciences
172,https://openalex.org/W2134492145,https://openalex.org/domains/3,Physical Sciences
173,https://openalex.org/W2137032066,https://openalex.org/domains/3,Physical Sciences
174,https://openalex.org/W2143241198,https://openalex.org/domains/1,Life Sciences
175,https://openalex.org/W2143784084,https://openalex.org/domains/4,Health Sciences
176,https://openalex.org/W2146879249,https://openalex.org/domains/4,Health Sciences
177,https://openalex.org/W2148821511,https://openalex.org/domains/3,Physical Sciences
178,https://openalex.org/W2150188941,https://openalex.org/domains/3,Physical Sciences
179,https://openalex.org/W2150782978,https://openalex.org/domains/3,Physical Sciences
180,https://openalex.org/W2154592609,https://openalex.org/domains/4,Health Sciences
181,https://openalex.org/W2155027542,https://openalex.org/domains/1,Life Sciences
182,https://openalex.org/W2155074483,https://openalex.org/domains/3,Physical Sciences
183,https://openalex.org/W2160590165,https://openalex.org/domains/3,Physical Sciences
184,https://openalex.org/W2162075118,https://openalex.org/domains/4,Health Sciences
185,https://openalex.org/W2166136172,https://openalex.org/domains/4,Health Sciences
186,https://openalex.org/W2166522396,https://openalex.org/domains/3,Physical Sciences
187,https://openalex.org/W2174960424,https://openalex.org/domains/3,Physical Sciences
188,https://openalex.org/W2184012149,https://openalex.org/domains/4,Health Sciences
189,https://openalex.org/W2184227134,https://openalex.org/domains/3,Physical Sciences
190,https://openalex.org/W2188403712,https://openalex.org/domains/4,Health Sciences
191,https://openalex.org/W2191837935,https://openalex.org/domains/4,Health Sciences
192,https://openalex.org/W2198660562,https://openalex.org/domains/4,Health Sciences
193,https://openalex.org/W2201934149,https://openalex.org/domains/4,Health Sciences
194,https://openalex.org/W2216149534,https://openalex.org/domains/4,Health Sciences
195,https://openalex.org/W2216689478,https://openalex.org/domains/4,Health Sciences
196,https://openalex.org/W2225560635,https://openalex.org/domains/3,Physical Sciences
197,https://openalex.org/W2245456490,https://openalex.org/domains/4,Health Sciences
198,https://openalex.org/W2253559911,https://openalex.org/domains/3,Physical Sciences
199,https://openalex.org/W2263857359,https://openalex.org/domains/3,Physical Sciences
200,https://openalex.org/W2270015739,https://openalex.org/domains/4,Health Sciences
201,https://openalex.org/W2272024710,https://openalex.org/domains/3,Physical Sciences
202,https://openalex.org/W2276050024,https://openalex.org/domains/3,Physical Sciences
203,https://openalex.org/W2282385610,https://openalex.org/domains/1,Life Sciences
204,https://openalex.org/W2284522337,https://openalex.org/domains/1,Life Sciences
205,https://openalex.org/W2287945154,https://openalex.org/domains/4,Health Sciences
206,https://openalex.org/W2288005177,https://openalex.org/domains/4,Health Sciences
207,https://openalex.org/W2300758191,https://openalex.org/domains/3,Physical Sciences
208,https://openalex.org/W2306891516,https://openalex.org/domains/3,Physical Sciences
209,https://openalex.org/W2312688067,https://openalex.org/domains/4,Health Sciences
210,https://openalex.org/W2316249707,https://openalex.org/domains/3,Physical Sciences
211,https://openalex.org/W2316711076,https://openalex.org/domains/4,Health Sciences
212,https://openalex.org/W2321147798,https://openalex.org/domains/3,Physical Sciences
213,https://openalex.org/W2322537613,https://openalex.org/domains/3,Physical Sciences
214,https://openalex.org/W2324892617,https://openalex.org/domains/1,Life Sciences
215,https://openalex.org/W2326204894,https://openalex.org/domains/4,Health Sciences
216,https://openalex.org/W2329380763,https://openalex.org/domains/4,Health Sciences
217,https://openalex.org/W2329520972,https://openalex.org/domains/4,Health Sciences
218,https://openalex.org/W2329609391,https://openalex.org/domains/4,Health Sciences
219,https://openalex.org/W2330726313,https://openalex.org/domains/3,Physical Sciences
220,https://openalex.org/W2334270071,https://openalex.org/domains/4,Health Sciences
221,https://openalex.org/W2335264488,https://openalex.org/domains/3,Physical Sciences
222,https://openalex.org/W2335792227,https://openalex.org/domains/3,Physical Sciences
223,https://openalex.org/W2335986838,https://openalex.org/domains/3,Physical Sciences
224,https://openalex.org/W2336671492,https://openalex.org/domains/4,Health Sciences
225,https://openalex.org/W2337431754,https://openalex.org/domains/3,Physical Sciences
226,https://openalex.org/W2376551136,https://openalex.org/domains/3,Physical Sciences
227,https://openalex.org/W2390004841,https://openalex.org/domains/3,Physical Sciences
228,https://openalex.org/W2397743902,https://openalex.org/domains/4,Health Sciences
229,https://openalex.org/W2410377359,https://openalex.org/domains/4,Health Sciences
230,https://openalex.org/W2410491731,https://openalex.org/domains/4,Health Sciences
231,https://openalex.org/W2415961701,https://openalex.org/domains/1,Life Sciences
232,https://openalex.org/W2463099272,https://openalex.org/domains/3,Physical Sciences
233,https://openalex.org/W2463196114,https://openalex.org/domains/4,Health Sciences
234,https://openalex.org/W2467262499,https://openalex.org/domains/4,Health Sciences
235,https://openalex.org/W2468569074,https://openalex.org/domains/3,Physical Sciences
236,https://openalex.org/W2474370062,https://openalex.org/domains/4,Health Sciences
237,https://openalex.org/W2475090727,https://openalex.org/domains/3,Physical Sciences
238,https://openalex.org/W2500480962,https://openalex.org/domains/3,Physical Sciences
239,https://openalex.org/W2517615168,https://openalex.org/domains/4,Health Sciences
240,https://openalex.org/W2524022756,https://openalex.org/domains/4,Health Sciences
241,https://openalex.org/W2524133212,https://openalex.org/domains/3,Physical Sciences
242,https://openalex.org/W2526091046,https://openalex.org/domains/4,Health Sciences
243,https://openalex.org/W2543593372,https://openalex.org/domains/3,Physical Sciences
244,https://openalex.org/W2549112562,https://openalex.org/domains/3,Physical Sciences
245,https://openalex.org/W2549298932,https://openalex.org/domains/3,Physical Sciences
246,https://openalex.org/W255396508,https://openalex.org/domains/3,Physical Sciences
247,https://openalex.org/W2559512297,https://openalex.org/domains/3,Physical Sciences
248,https://openalex.org/W2560901466,https://openalex.org/domains/4,Health Sciences
249,https://openalex.org/W2564979895,https://openalex.org/domains/3,Physical Sciences
250,https://openalex.org/W2565240582,https://openalex.org/domains/3,Physical Sciences
251,https://openalex.org/W2568048201,https://openalex.org/domains/3,Physical Sciences
252,https://openalex.org/W2574483155,https://openalex.org/domains/1,Life Sciences
253,https://openalex.org/W2579675683,https://openalex.org/domains/4,Health Sciences
254,https://openalex.org/W2588146759,https://openalex.org/domains/3,Physical Sciences
255,https://openalex.org/W2589226588,https://openalex.org/domains/3,Physical Sciences
256,https://openalex.org/W2591350105,https://openalex.org/domains/3,Physical Sciences
257,https://openalex.org/W2591588386,https://openalex.org/domains/3,Physical Sciences
258,https://openalex.org/W2595686438,https://openalex.org/domains/4,Health Sciences
259,https://openalex.org/W2601346383,https://openalex.org/domains/1,Life Sciences
260,https://openalex.org/W2601577932,https://openalex.org/domains/4,Health Sciences
261,https://openalex.org/W2602969954,https://openalex.org/domains/4,Health Sciences
262,https://openalex.org/W2605980696,https://openalex.org/domains/4,Health Sciences
263,https://openalex.org/W2606679308,https://openalex.org/domains/1,Life Sciences
264,https://openalex.org/W2610548927,https://openalex.org/domains/1,Life Sciences
265,https://openalex.org/W2616760174,https://openalex.org/domains/3,Physical Sciences
266,https://openalex.org/W2620604498,https://openalex.org/domains/1,Life Sciences
267,https://openalex.org/W2652410092,https://openalex.org/domains/3,Physical Sciences
268,https://openalex.org/W269606835,https://openalex.org/domains/4,Health Sciences
269,https://openalex.org/W2707041292,https://openalex.org/domains/3,Physical Sciences
270,https://openalex.org/W2723754966,https://openalex.org/domains/4,Health Sciences
271,https://openalex.org/W2728693308,https://openalex.org/domains/4,Health Sciences
272,https://openalex.org/W2736601041,https://openalex.org/domains/4,Health Sciences
273,https://openalex.org/W2737506178,https://openalex.org/domains/3,Physical Sciences
274,https://openalex.org/W2738461720,https://openalex.org/domains/3,Physical Sciences
275,https://openalex.org/W2739048349,https://openalex.org/domains/3,Physical Sciences
276,https://openalex.org/W2754952018,https://openalex.org/domains/4,Health Sciences
277,https://openalex.org/W275874002,https://openalex.org/domains/4,Health Sciences
278,https://openalex.org/W2762605923,https://openalex.org/domains/3,Physical Sciences
279,https://openalex.org/W2764360978,https://openalex.org/domains/3,Physical Sciences
280,https://openalex.org/W2765103865,https://openalex.org/domains/4,Health Sciences
281,https://openalex.org/W2765524009,https://openalex.org/domains/3,Physical Sciences
282,https://openalex.org/W2766462598,https://openalex.org/domains/4,Health Sciences
283,https://openalex.org/W2766535334,https://openalex.org/domains/4,Health Sciences
284,https://openalex.org/W2766838146,https://openalex.org/domains/3,Physical Sciences
285,https://openalex.org/W2772214588,https://openalex.org/domains/3,Physical Sciences
286,https://openalex.org/W2773467687,https://openalex.org/domains/4,Health Sciences
287,https://openalex.org/W2774123902,https://openalex.org/domains/3,Physical Sciences
288,https://openalex.org/W2781696131,https://openalex.org/domains/3,Physical Sciences
289,https://openalex.org/W2785468703,https://openalex.org/domains/3,Physical Sciences
290,https://openalex.org/W2786513788,https://openalex.org/domains/4,Health Sciences
291,https://openalex.org/W2789107399,https://openalex.org/domains/4,Health Sciences
292,https://openalex.org/W2793432800,https://openalex.org/domains/4,Health Sciences
293,https://openalex.org/W2794119527,https://openalex.org/domains/1,Life Sciences
294,https://openalex.org/W2799737526,https://openalex.org/domains/4,Health Sciences
295,https://openalex.org/W2801688523,https://openalex.org/domains/3,Physical Sciences
296,https://openalex.org/W2802037632,https://openalex.org/domains/3,Physical Sciences
297,https://openalex.org/W2803439416,https://openalex.org/domains/3,Physical Sciences
298,https://openalex.org/W2804078947,https://openalex.org/domains/4,Health Sciences
299,https://openalex.org/W2804276551,https://openalex.org/domains/4,Health Sciences
300,https://openalex.org/W2804599153,https://openalex.org/domains/4,Health Sciences
301,https://openalex.org/W2807202613,https://openalex.org/domains/3,Physical Sciences
302,https://openalex.org/W2808097850,https://openalex.org/domains/4,Health Sciences
303,https://openalex.org/W285322,https://openalex.org/domains/3,Physical Sciences
304,https://openalex.org/W2883336605,https://openalex.org/domains/3,Physical Sciences
305,https://openalex.org/W2883359821,https://openalex.org/domains/1,Life Sciences
306,https://openalex.org/W2883585018,https://openalex.org/domains/4,Health Sciences
307,https://openalex.org/W288788992,https://openalex.org/domains/4,Health Sciences
308,https://openalex.org/W2890814362,https://openalex.org/domains/4,Health Sciences
309,https://openalex.org/W2891499315,https://openalex.org/domains/3,Physical Sciences
310,https://openalex.org/W2892033831,https://openalex.org/domains/3,Physical Sciences
311,https://openalex.org/W2897221974,https://openalex.org/domains/4,Health Sciences
312,https://openalex.org/W2899995303,https://openalex.org/domains/4,Health Sciences
313,https://openalex.org/W290025931,https://openalex.org/domains/1,Life Sciences
314,https://openalex.org/W2900494323,https://openalex.org/domains/4,Health Sciences
315,https://openalex.org/W2901897755,https://openalex.org/domains/3,Physical Sciences
316,https://openalex.org/W2901914107,https://openalex.org/domains/3,Physical Sciences
317,https://openalex.org/W2902043891,https://openalex.org/domains/3,Physical Sciences
318,https://openalex.org/W2902086238,https://openalex.org/domains/1,Life Sciences
319,https://openalex.org/W2903537729,https://openalex.org/domains/1,Life Sciences
320,https://openalex.org/W2903734994,https://openalex.org/domains/1,Life Sciences
321,https://openalex.org/W2905920761,https://openalex.org/domains/3,Physical Sciences
322,https://openalex.org/W2906045621,https://openalex.org/domains/3,Physical Sciences
323,https://openalex.org/W2910316459,https://openalex.org/domains/1,Life Sciences
324,https://openalex.org/W2910606115,https://openalex.org/domains/4,Health Sciences
325,https://openalex.org/W2912017745,https://openalex.org/domains/4,Health Sciences
326,https://openalex.org/W2914303849,https://openalex.org/domains/4,Health Sciences
327,https://openalex.org/W2918990150,https://openalex.org/domains/1,Life Sciences
328,https://openalex.org/W2921410534,https://openalex.org/domains/4,Health Sciences
329,https://openalex.org/W2930611670,https://openalex.org/domains/3,Physical Sciences
330,https://openalex.org/W2943522555,https://openalex.org/domains/3,Physical Sciences
331,https://openalex.org/W2943719775,https://openalex.org/domains/1,Life Sciences
332,https://openalex.org/W2945032361,https://openalex.org/domains/3,Physical Sciences
333,https://openalex.org/W2949663084,https://openalex.org/domains/3,Physical Sciences
334,https://openalex.org/W2950152359,https://openalex.org/domains/3,Physical Sciences
335,https://openalex.org/W2951713097,https://openalex.org/domains/3,Physical Sciences
336,https://openalex.org/W2954644812,https://openalex.org/domains/4,Health Sciences
337,https://openalex.org/W2955550559,https://openalex.org/domains/1,Life Sciences
338,https://openalex.org/W2963971738,https://openalex.org/domains/3,Physical Sciences
339,https://openalex.org/W2970310487,https://openalex.org/domains/4,Health Sciences
340,https://openalex.org/W2972623360,https://openalex.org/domains/3,Physical Sciences
341,https://openalex.org/W2980524753,https://openalex.org/domains/4,Health Sciences
342,https://openalex.org/W2981968750,https://openalex.org/domains/4,Health Sciences
343,https://openalex.org/W2982211222,https://openalex.org/domains/3,Physical Sciences
344,https://openalex.org/W2982359086,https://openalex.org/domains/3,Physical Sciences
345,https://openalex.org/W2982480218,https://openalex.org/domains/3,Physical Sciences
346,https://openalex.org/W2985431539,https://openalex.org/domains/4,Health Sciences
347,https://openalex.org/W2989416440,https://openalex.org/domains/4,Health Sciences
348,https://openalex.org/W2990248588,https://openalex.org/domains/3,Physical Sciences
349,https://openalex.org/W2990806116,https://openalex.org/domains/3,Physical Sciences
350,https://openalex.org/W2990840619,https://openalex.org/domains/3,Physical Sciences
351,https://openalex.org/W2995843695,https://openalex.org/domains/3,Physical Sciences
352,https://openalex.org/W2997616428,https://openalex.org/domains/3,Physical Sciences
353,https://openalex.org/W2999967337,https://openalex.org/domains/4,Health Sciences
354,https://openalex.org/W3000787486,https://openalex.org/domains/3,Physical Sciences
355,https://openalex.org/W3004030349,https://openalex.org/domains/4,Health Sciences
356,https://openalex.org/W3004968812,https://openalex.org/domains/4,Health Sciences
357,https://openalex.org/W3007111610,https://openalex.org/domains/3,Physical Sciences
358,https://openalex.org/W3009817863,https://openalex.org/domains/3,Physical Sciences
359,https://openalex.org/W3009906624,https://openalex.org/domains/1,Life Sciences
360,https://openalex.org/W3011040856,https://openalex.org/domains/4,Health Sciences
361,https://openalex.org/W3012281232,https://openalex.org/domains/1,Life Sciences
362,https://openalex.org/W3012386613,https://openalex.org/domains/4,Health Sciences
363,https://openalex.org/W3014666566,https://openalex.org/domains/3,Physical Sciences
364,https://openalex.org/W3016940887,https://openalex.org/domains/4,Health Sciences
365,https://openalex.org/W3018137568,https://openalex.org/domains/3,Physical Sciences
366,https://openalex.org/W3020567812,https://openalex.org/domains/4,Health Sciences
367,https://openalex.org/W3020593408,https://openalex.org/domains/4,Health Sciences
368,https://openalex.org/W3022455692,https://openalex.org/domains/3,Physical Sciences
369,https://openalex.org/W3023079928,https://openalex.org/domains/4,Health Sciences
370,https://openalex.org/W3024351506,https://openalex.org/domains/3,Physical Sciences
371,https://openalex.org/W3024452311,https://openalex.org/domains/4,Health Sciences
372,https://openalex.org/W3024999321,https://openalex.org/domains/3,Physical Sciences
373,https://openalex.org/W3027826072,https://openalex.org/domains/3,Physical Sciences
374,https://openalex.org/W302931954,https://openalex.org/domains/3,Physical Sciences
375,https://openalex.org/W3030788861,https://openalex.org/domains/4,Health Sciences
376,https://openalex.org/W3033052979,https://openalex.org/domains/3,Physical Sciences
377,https://openalex.org/W3038244561,https://openalex.org/domains/4,Health Sciences
378,https://openalex.org/W3044586026,https://openalex.org/domains/3,Physical Sciences
379,https://openalex.org/W3046411363,https://openalex.org/domains/1,Life Sciences
380,https://openalex.org/W3047001867,https://openalex.org/domains/3,Physical Sciences
381,https://openalex.org/W3047375194,https://openalex.org/domains/3,Physical Sciences
382,https://openalex.org/W3047807301,https://openalex.org/domains/4,Health Sciences
