id,cost
286,0.0013255000000000003
287,0.0010241
288,0.009418200000000002
289,0.0041998
290,0.004686000000000001
291,0.0015994000000000002
292,0.006659400000000001
293,0.005703500000000001
294,0.0041525
295,0.0027797
296,0.0019041000000000002
297,0.005684800000000001
298,0.003952300000000001
299,0.0027445
300,0.0033583000000000003
301,0.0032164
302,0.0023133
303,0.002046
304,0.0016269000000000001
305,0.0031108
306,0.00264
307,0.0026972000000000003
308,0.0033198000000000004
309,0.0048983
310,0.0057662
311,0.0019008000000000002
312,0.0020273
313,0.002552
314,0.00132
315,0.0015851
316,0.0096085
317,0.0025399000000000003
318,0.0121781
319,0.0013673000000000001
320,0.0041789
321,0.0013706
322,0.0011418
323,0.003917100000000001
324,0.0046937
325,0.0019491999999999999
326,0.0089166
327,0.006831
328,0.003471600000000001
329,0.0013310000000000002
330,0.0032274
331,0.002189
332,0.010649100000000002
333,0.0030140000000000006
334,0.0026939000000000004
335,0.001628
336,0.0011429
337,0.0043813
338,0.0056815
339,0.0013816000000000002
340,0.0026322999999999997
341,0.0029590000000000003
342,0.0024145
343,0.0029183000000000004
344,0.0035442
345,0.0037147
346,0.0009977000000000002
347,0.0131901
348,0.005701300000000001
349,0.0030899000000000005
350,0.0015785000000000003
351,0.0018623
352,0.004659600000000001
353,0.0025619
354,0.0024541000000000003
355,0.0021296
356,0.0028666000000000004
357,0.0020438
358,0.0030217000000000004
359,0.0053735
360,0.0016962000000000001
361,0.0017149
362,0.005472500000000001
363,0.0021780000000000002
364,0.0016599000000000002
365,0.0028512000000000003
366,0.014517800000000003
367,0.0039061000000000005
368,0.0020262
369,0.0040766000000000005
370,0.0026587
371,0.0028919
372,0.0067386
373,0.0023881
374,0.0128447
375,0.001991
376,0.0025443
377,0.0074239
378,0.011408100000000003
379,0.0028633
380,0.0009834000000000002
381,0.001837
382,0.003949
383,0.005445
384,0.0089925
385,0.0014256000000000002
386,0.0041866
387,0.0013211000000000002
388,0.0010571
389,0.011526900000000001
390,0.0059191
391,0.0024761
392,0.0098505
393,0.0025113
394,0.006790300000000001
395,0.0050149
396,0.008224700000000001
397,0.0016852
398,0.0013002
399,0.0023144
400,0.0017149
401,0.0014014
402,0.0038808000000000002
403,0.0025388
404,0.0009306
405,0.0038588
406,0.009379700000000001
407,0.0018457999999999999
408,0.0031207
409,0.0030888
410,0.0025355
411,0.0026235000000000004
412,0.0054197
413,0.0018711
414,0.0016874
415,0.0025366000000000004
416,0.0051865
417,0.0037708
418,0.0042053
419,0.0026576000000000004
420,0.0012881000000000001
421,0.009345599999999999
422,0.003652
423,0.005242600000000001
424,0.0015972
425,0.0033891000000000004
426,0.010001199999999998
427,0.0059279
428,0.0032109
429,0.0034694
430,0.0028589
431,0.0024574
432,0.0015224000000000001
433,0.0025135
434,0.007744000000000001
435,0.002288
436,0.0087582
437,0.007909
438,0.0072897000000000005
439,0.0025388000000000003
440,0.0014399
441,0.0017270000000000002
442,0.007297400000000001
443,0.0072347
444,0.007668100000000001
445,0.0029678
446,0.004690400000000001
447,0.0035167
448,0.0016819
449,0.0024783
450,0.0046794
451,0.014533200000000001
452,0.0010692
453,0.0014014
454,0.0107426
455,0.0014036
456,0.0021923000000000003
457,0.0027357
458,0.0036124
459,0.0013299000000000002
460,0.0042306
461,0.0070455000000000005
462,0.0054362
463,0.0068068
464,0.0009933000000000001
465,0.0038786000000000003
466,0.0010032
467,0.0022781
468,0.0031152
469,0.007736300000000001
470,0.0032043
471,0.0035343
472,0.0027203
473,0.0091916
474,0.0026499
475,0.0053097000000000005
476,0.0026344999999999997
477,0.0025421
478,0.0021571000000000003
479,0.0020933
480,0.0073095
481,0.002365
482,0.0020295
483,0.0073381
484,0.0031779000000000004
485,0.004845500000000001
486,0.008542600000000001
487,0.0098186
488,0.0020900000000000003
489,0.0018293
490,0.0027577
491,0.0131494
492,0.0022979000000000003
493,0.010648000000000001
494,0.0015840000000000003
495,0.007904600000000001
496,0.0039886
497,0.0010384
498,0.0028633
499,0.0019954000000000005
500,0.0015389000000000002
501,0.0030502999999999997
502,0.0031371999999999997
503,0.0028688000000000003
504,0.005970800000000001
505,0.0031592
506,0.0027709
507,0.0022154
508,0.003927
509,0.0048257000000000005
510,0.0068816
511,0.006365700000000001
512,0.001793
513,0.0049665
514,0.0036344
515,0.009813100000000002
516,0.0014322000000000002
517,0.0044055
518,0.0036608000000000005
519,0.0017369000000000004
520,0.0027302000000000003
521,0.005634200000000001
522,0.007597700000000001
523,0.0062953
524,0.0059719000000000005
525,0.0022957000000000003
526,0.004554000000000001
527,0.0039072
528,0.0030778000000000003
529,0.0015488000000000001
530,0.0016742000000000003
531,0.0019459
532,0.0055935
533,0.0015686000000000003
534,0.0025498
535,0.0016786
536,0.0020097
537,0.0032912
538,0.0025025000000000004
539,0.0012826
540,0.0016808
541,0.0030899
542,0.0026543
543,0.0019888
544,0.006484500000000001
545,0.0080036
546,0.0018392
547,0.0090123
548,0.0036311
549,0.0013167
550,0.0025069000000000003
551,0.0018227
552,0.0016687
553,0.0015928000000000001
554,0.0082764
555,0.0034353
556,0.008404000000000002
557,0.009702
558,0.0016874000000000004
559,0.0022539
560,0.0019481000000000004
561,0.0086438
562,0.0021032000000000004
563,0.0045892
564,0.0016610000000000001
565,0.0015939
566,0.0013882
567,0.0022099
568,0.002552
569,0.0059917
570,0.0036597000000000005
571,0.0027522000000000002
572,0.0020086
573,0.0010978000000000001
574,0.0019030000000000002
575,0.006377800000000001
576,0.0024739000000000002
577,0.002882
578,0.0009933000000000001
579,0.0018766
580,0.002266
581,0.003366
582,0.0021868
583,0.0072193000000000005
584,0.0018281999999999999
585,0.0012540000000000001
586,0.0060896
587,0.0085998
588,0.0036168000000000003
589,0.0026224
590,0.0031757
591,0.0068563
592,0.0013101000000000002
593,0.0021659
594,0.0062766
595,0.007692300000000001
596,0.0044605
597,0.0017776000000000003
598,0.001023
599,0.0019712
600,0.0114455
601,0.0021461
602,0.0032581999999999997
603,0.004558400000000001
604,0.0013332
605,0.0028105000000000005
606,0.0034089
607,0.009967100000000001
608,0.006864
609,0.0027093000000000004
610,0.0042251
611,0.002794
612,0.0035189000000000006
613,0.0025597000000000003
614,0.0016741999999999998
615,0.0032593
616,0.0053647
